October 2024 ASP NDC - HCPCS Crosswalk for Medicare Part B Drugs,,,,,,,,,
"     Effective October 1, 2024 through December 31, 2024",,,,,,,,,
,,,,,,,,,
The ASP crosswalks are maintained by the Division of Data Analysis and Market Based Pricing to support ASP-based Medicare Part B payments only. The crosswalks are intended to help the public (including entities that submit manufacturer ASP data and providers who bill for drugs) understand which drug products (identified by NDCs) are assigned to which HCPCS billing codes. The crosswalks are not intended to be a comprehensive list of all drugs/NDCs available in the United States. The NDC to HCPCS Crosswalk also includes information on the NDC package size and the number of billable units (as defined by the HCPCS code descriptor). Comments on the file may be sent to sec303aspdata@cms.hhs.gov.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
_2024_CODE,Short Description,LABELER NAME,NDC2,Drug Name,HCPCS dosage,PKG SIZE,PKG QTY,BILLUNITS,BILLUNITSPKG
Q4259,Celera per sq cm,"NVISION BIOMEDICAL TECHNOLOGIES, INC",CEL-25222,Celera Dual Membrane,1 SQ CM,4,1,4,4
Q4259,Celera per sq cm,"NVISION BIOMEDICAL TECHNOLOGIES, INC",CEL-25223,Celera,1 SQ CM,6,1,6,6
Q4259,Celera per sq cm,"NVISION BIOMEDICAL TECHNOLOGIES, INC",CEL-25224,Celera Dual Layer,1 SQ CM,8,1,8,8
Q4259,Celera per sq cm,"NVISION BIOMEDICAL TECHNOLOGIES, INC",CEL-25238,Celera Dual Membrane,1 SQ CM,24,1,24,24
Q4259,Celera per sq cm,"NVISION BIOMEDICAL TECHNOLOGIES, INC",CEL-25244,Celera,1 SQ CM,16,1,16,16
Q4259,Celera per sq cm,"NVISION BIOMEDICAL TECHNOLOGIES, INC",CEL-25246,Celera Dual Layer,1 SQ CM,24,1,24,24
Q4259,Celera per sq cm,"NVISION BIOMEDICAL TECHNOLOGIES, INC",CEL-25248,Celera Dual Layer,1 SQ CM,32,1,32,32
Q4259,Celera per sq cm,"NVISION BIOMEDICAL TECHNOLOGIES, INC",CEL-26222,Celera Dual Membrane,1 SQ CM,4,1,4,4
Q4259,Celera per sq cm,"NVISION BIOMEDICAL TECHNOLOGIES, INC",CEL-26223,Celera Dual Membrane,1 SQ CM,6,1,6,6
Q4259,Celera per sq cm,"NVISION BIOMEDICAL TECHNOLOGIES, INC",CEL-26224,Celera Dual Membrane,1 SQ CM,8,1,8,8
Q4259,Celera per sq cm,"NVISION BIOMEDICAL TECHNOLOGIES, INC",CEL-26244,Celera Dual Membrane,1 SQ CM,16,1,16,16
Q4259,Celera per sq cm,"NVISION BIOMEDICAL TECHNOLOGIES, INC",CEL-26246,Celera Dual Membrane,1 SQ CM,24,1,24,24
Q4259,Celera per sq cm,"NVISION BIOMEDICAL TECHNOLOGIES, INC",CEL-26248,Celera Dual Membrane,1 SQ CM,32,1,32,32
Q4262,"Dual layer impax, per sq cm",LEGACY MEDICAL CONSULTANTS,IMP-0202,Impax Dual Layer Membrane,1 SQ CM,4,1,4,4
Q4262,"Dual layer impax, per sq cm",LEGACY MEDICAL CONSULTANTS,IMP-0203,Impax Dual Layer Membrane,1 SQ CM,6,1,6,6
Q4262,"Dual layer impax, per sq cm",LEGACY MEDICAL CONSULTANTS,IMP-0404,Impax Dual Layer Membrane,1 SQ CM,16,1,16,16
Q4262,"Dual layer impax, per sq cm",LEGACY MEDICAL CONSULTANTS,IMP-0406,Impax Dual Layer Membrane,1 SQ CM,24,1,24,24
Q4262,"Dual layer impax, per sq cm",LEGACY MEDICAL CONSULTANTS,IMP-0408,Impax Dual Layer Membrane,1 SQ CM,32,1,32,32
Q4263,"Surgraft tl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",STL-0202,Surgraft TL Membrane,1 SQ CM,4,1,4,4
Q4263,"Surgraft tl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",STL-0203,Surgraft TL Membrane,1 SQ CM,6,1,6,6
Q4263,"Surgraft tl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",STL-0204,Surgraft TL Membrane,1 SQ CM,8,1,8,8
Q4263,"Surgraft tl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",STL-0404,Surgraft TL Membrane,1 SQ CM,16,1,16,16
Q4263,"Surgraft tl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",STL-0406,Surgraft TL Membrane,1 SQ CM,24,1,24,24
Q4263,"Surgraft tl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",STL-0408,Surgraft TL Membrane,1 SQ CM,32,1,32,32
Q4265,Neostim tl per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NST-020202,NeoStim TL Membrane ,1 SQ CM,4,1,4,4
Q4265,Neostim tl per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NST-020203,NeoStim TL Membrane ,1 SQ CM,6,1,6,6
Q4265,Neostim tl per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NST-020404,NeoStim TL Membrane ,1 SQ CM,16,1,16,16
Q4265,Neostim tl per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NST-020406,NeoStim TL Membrane ,1 SQ CM,24,1,24,24
Q4265,Neostim tl per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NST-020408,NeoStim TL Membrane ,1 SQ CM,32,1,32,32
Q4266,Neostim per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NSM-020202,NeoStim Membrane ,1 SQ CM,4,1,4,4
Q4266,Neostim per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NSM-020203,NeoStim Membrane ,1 SQ CM,6,1,6,6
Q4266,Neostim per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NSM-020404,NeoStim Membrane ,1 SQ CM,16,1,16,16
Q4266,Neostim per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NSM-020406,NeoStim Membrane ,1 SQ CM,24,1,24,24
Q4266,Neostim per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NSM-020408,NeoStim Membrane ,1 SQ CM,32,1,32,32
Q4267,Neostim dl per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NSD-020101,NeoStim DL Membrane,1 SQ CM,1,1,1,1
Q4267,Neostim dl per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NSD-020202,NeoStim DL,1 SQ CM,4,1,4,4
Q4267,Neostim dl per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NSD-020203,NeoStim DL,1 SQ CM,6,1,6,6
Q4267,Neostim dl per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NSD-020404,NeoStim DL Membrane,1 SQ CM,16,1,16,16
Q4267,Neostim dl per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NSD-020406,NeoStim DL Membrane,1 SQ CM,24,1,24,24
Q4267,Neostim dl per sq cm,"DYNAMIC MEDICAL SERVICES, LLC",NSD-020408,NeoStim DL Membrane,1 SQ CM,32,1,32,32
Q4268,Surgraft ft per sq cm,LEGACY MEDICAL CONSULTANTS,SFT-020202,SurGraft FT Full Thickness Graft,1 SQ CM,4,1,4,4
Q4268,Surgraft ft per sq cm,LEGACY MEDICAL CONSULTANTS,SFT-020203,SurGraft FT Full Thickness Graft,1 SQ CM,6,1,6,6
Q4268,Surgraft ft per sq cm,LEGACY MEDICAL CONSULTANTS,SFT-020404,SurGraft FT Full Thickness Graft,1 SQ CM,16,1,16,16
Q4268,Surgraft ft per sq cm,LEGACY MEDICAL CONSULTANTS,SFT-020406,SurGraft FT Full Thickness Graft,1 SQ CM,24,1,24,24
Q4268,Surgraft ft per sq cm,LEGACY MEDICAL CONSULTANTS,SFT-020408,SurGraft FT Full Thickness Graft,1 SQ CM,32,1,32,32
Q4271,Complete ft per sq cm,EXTREMITY CARE,382567000311,Complete FT,1 SQ CM,4,1,4,4
Q4271,Complete ft per sq cm,EXTREMITY CARE,382567000328,Complete FT,1 SQ CM,8,1,8,8
Q4271,Complete ft per sq cm,EXTREMITY CARE,382567000335,Complete FT,1 SQ CM,16,1,16,16
Q4271,Complete ft per sq cm,EXTREMITY CARE,382567000342,Complete FT,1 SQ CM,18,1,18,18
Q4271,Complete ft per sq cm,EXTREMITY CARE,382567000359,Complete FT,1 SQ CM,32,1,32,32
Q4271,Complete ft per sq cm,EXTREMITY CARE,382567000687,Complete FT ,1 SQ CM,6,1,6,6
Q4271,Complete ft per sq cm,EXTREMITY CARE,382567000694,Complete FT ,1 SQ CM,24,1,24,24
Q4276,"Orion, per sq cm",LEGACY MEDICAL CONSULTANTS,ORI-0202,Orion,1 SQ CM,4,1,4,4
Q4276,"Orion, per sq cm",LEGACY MEDICAL CONSULTANTS,ORI-0203,Orion,1 SQ CM,6,1,6,6
Q4276,"Orion, per sq cm",LEGACY MEDICAL CONSULTANTS,ORI-0404,Orion,1 SQ CM,16,1,16,16
Q4276,"Orion, per sq cm",LEGACY MEDICAL CONSULTANTS,ORI-0406,Orion,1 SQ CM,24,1,24,24
Q4276,"Orion, per sq cm",LEGACY MEDICAL CONSULTANTS,ORI-0408,Orion,1 SQ CM,32,1,32,32
Q4278,"Epieffect, per sq cm","MIMEDX GROUP, INC.",850046045004,EpiEffect,1 SQ CM,6,1,6,6
Q4278,"Epieffect, per sq cm","MIMEDX GROUP, INC.",850046045028,EpiEffect,1 SQ CM,15,1,15,15
Q4278,"Epieffect, per sq cm","MIMEDX GROUP, INC.",850046045080,EpiEffect,1 SQ CM,49,1,49,49
Q4279,"Vendaje, per square centimet",BIOSTEM TECHNOLOGIES,300-008-0204-001,Vendaje AC,1 SQ CM,8,1,8,8
Q4279,"Vendaje, per square centimet",BIOSTEM TECHNOLOGIES,300-016-0404-001,Vendaje AC,1 SQ CM,16,1,16,16
Q4280,Xcell amnio matrix per sq cm,PRECISE BIOSCIENCE,XAM-0202,Xcell Amnio Matrix 2CM X 2CM,1 SQ CM,4,1,4,4
Q4280,Xcell amnio matrix per sq cm,PRECISE BIOSCIENCE,XAM-0204,Xcell Amnio Matrix,1 SQ CM,8,1,8,8
Q4281,Barrera slor dl per sq cm,EXTREMITY CARE,382567000137,Barrera DL,1 SQ CM,4,1,4,4
Q4281,Barrera slor dl per sq cm,EXTREMITY CARE,382567000144,Barrera DL,1 SQ CM,6,1,6,6
Q4281,Barrera slor dl per sq cm,EXTREMITY CARE,382567000151,Barrera DL,1 SQ CM,8,1,8,8
Q4281,Barrera slor dl per sq cm,EXTREMITY CARE,382567000168,Barrera DL,1 SQ CM,16,1,16,16
Q4281,Barrera slor dl per sq cm,EXTREMITY CARE,382567000175,Barrera DL,1 SQ CM,24,1,24,24
Q4281,Barrera slor dl per sq cm,EXTREMITY CARE,382567000182,Barrera DL,1 SQ CM,32,1,32,32
Q4282,Cygnus dual per sq cm,"ORGANOGENESIS, INC.",585-001,Cygnus Dual ,1 SQ CM,6,1,6,6
Q4282,Cygnus dual per sq cm,"ORGANOGENESIS, INC.",585-002,Cygnus Dual ,1 SQ CM,16,1,16,16
Q4282,Cygnus dual per sq cm,"ORGANOGENESIS, INC.",585-003,Cygnus Dual ,1 SQ CM,24,1,24,24
Q4282,Cygnus dual per sq cm,"ORGANOGENESIS, INC.",585-004,Cygnus Dual ,1 SQ CM,105,1,105,105
Q4282,Cygnus dual per sq cm,VIVEX BIOLOGICS,CAD020300S,Cygnus Dual Amniotic Patch,1 SQ CM,6,1,6,6
Q4282,Cygnus dual per sq cm,VIVEX BIOLOGICS,CAD040400S,Cygnus Dual Amniotic Patch,1 SQ CM,16,1,16,16
Q4282,Cygnus dual per sq cm,VIVEX BIOLOGICS,CAD040600S,Cygnus Dual Amniotic Patch,1 SQ CM,24,1,24,24
Q4282,Cygnus dual per sq cm,VIVEX BIOLOGICS,CAD071500S,Cygnus Dual Amniotic Patch,1 SQ CM,105,1,105,105
Q4283,"Biovance tri or 3l, sq cm",CELULARITY,DHAM015S,Biovance 3L,1 SQ CM,2,1,2,2
Q4283,"Biovance tri or 3l, sq cm",CELULARITY,DHAM024S,Biovance 3L,1 SQ CM,8,1,8,8
Q4283,"Biovance tri or 3l, sq cm",CELULARITY,DHAM025S,Biovance 3L,1 SQ CM,6.25,1,6.25,6.25
Q4283,"Biovance tri or 3l, sq cm",CELULARITY,DHAM035S,Biovance 3L,1 SQ CM,12.25,1,12.25,12.25
Q4283,"Biovance tri or 3l, sq cm",CELULARITY,DHAM036S,Biovance 3L,1 SQ CM,18,1,18,18
Q4283,"Biovance tri or 3l, sq cm",CELULARITY,DHAM044S,Biovance 3L,1 SQ CM,16,1,16,16
Q4290,Membrane wrap hydr per sq cm,BLS SALES AND MARKETING LLC,50016-091624,Membrane Wrap - Hydro,1 SQ CM,32,1,32,32
Q4290,Membrane wrap hydr per sq cm,BLS SALES AND MARKETING LLC,50016-091626,Membrane Wrap - Hydro,1 SQ CM,16,1,16,16
Q4290,Membrane wrap hydr per sq cm,BLS SALES AND MARKETING LLC,50016-091627,Membrane Wrap - Hydro,1 SQ CM,6,1,6,6
Q4290,Membrane wrap hydr per sq cm,BLS SALES AND MARKETING LLC,50016-091628,Membrane Wrap - Hydro ,1 SQ CM,4,1,4,4
Q4290,Membrane wrap hydr per sq cm,BLS SALES AND MARKETING LLC,50016-091629,Membrane Wrap - Hydro,1 SQ CM,24,1,24,24
Q4293,"Acesso dl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",ADL-0202,Acesso DL,1 SQ CM,4,1,4,4
Q4293,"Acesso dl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",ADL-0203,Acesso DL,1 SQ CM,6,1,6,6
Q4293,"Acesso dl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",ADL-0404,Acesso DL,1 SQ CM,16,1,16,16
Q4293,"Acesso dl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",ADL-0406,Acesso DL,1 SQ CM,24,1,24,24
Q4293,"Acesso dl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",ADL-0408,Acesso DL,1 SQ CM,32,1,32,32
Q4294,"Amnio quad-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556228,Amnio Quad-Core,1 SQ CM,6,1,6,6
Q4294,"Amnio quad-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556235,Amnio Quad-Core,1 SQ CM,16,1,16,16
Q4294,"Amnio quad-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556242,Amnio Quad-Core,1 SQ CM,32,1,32,32
Q4294,"Amnio quad-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556273,Amnio Quad-Core,1 SQ CM,100,1,100,100
Q4294,"Amnio quad-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556518,Amnio Quad-Core,1 SQ CM,2.0106,1,2,2
Q4294,"Amnio quad-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556525,Amnio Quad-Core,1 SQ CM,4,1,4,4
Q4294,"Amnio quad-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556532,Amnio Quad-Core,1 SQ CM,9,1,9,9
Q4294,"Amnio quad-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556549,Amnio Quad-Core,1 SQ CM,12,1,12,12
Q4294,"Amnio quad-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556556,Amnio Quad-Core,1 SQ CM,24,1,24,24
Q4294,"Amnio quad-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556563,Amnio Quad-Core,1 SQ CM,36,1,36,36
Q4294,"Amnio quad-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556570,Amnio Quad-Core,1 SQ CM,54,1,54,54
Q4294,"Amnio quad-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556587,Amnio Quad-Core,1 SQ CM,96,1,96,96
Q4294,"Amnio quad-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556594,Amnio Quad-Core,1 SQ CM,180,1,180,180
Q4294,"Amnio quad-core, per sq cm","STABILITY BIOLOGICS, LLC",00850060846014,Amnio Quad-Core,1 SQ CM,8,1,8,8
Q4295,"Amnio tri-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556198,Amnio Tri-Core,1 SQ CM,6,1,6,6
Q4295,"Amnio tri-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556204,Amnio Tri-Core,1 SQ CM,16,1,16,16
Q4295,"Amnio tri-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556211,Amnio Tri-Core,1 SQ CM,32,1,32,32
Q4295,"Amnio tri-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556433,Amnio Tri-Core,1 SQ CM,4,1,4,4
Q4295,"Amnio tri-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556464,Amnio Tri-Core,1 SQ CM,24,1,24,24
Q4295,"Amnio tri-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556488,Amnio Tri-Core,1 SQ CM,54,1,54,54
Q4295,"Amnio tri-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556495,Amnio Tri-Core,1 SQ CM,96,1,96,96
Q4295,"Amnio tri-core, per sq cm","STABILITY BIOLOGICS, LLC",00850060846038,Amnio Tri-Core,1 SQ CM,8,1,8,8
Q4295 ,"Amnio tri-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556280,Amnio Tri-Core,1 SQ CM,100,1,100,100
Q4295 ,"Amnio tri-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556426,Amnio Tri-Core,1 SQ CM,2.0106,1,2,2
Q4295 ,"Amnio tri-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556440,Amnio Tri-Core,1 SQ CM,9,1,9,9
Q4295 ,"Amnio tri-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556457,Amnio Tri-Core,1 SQ CM,12,1,12,12
Q4295 ,"Amnio tri-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556471,Amnio Tri-Core,1 SQ CM,36,1,36,36
Q4295 ,"Amnio tri-core, per sq cm","STABILITY BIOLOGICS, LLC",00850021556501,Amnio Tri-Core,1 SQ CM,180,1,180,180
Q4296,"Rebound matrix, per sq cm","Sequence Lifescience, Inc",REB-27222,Rebound  ,1 SQ CM,4,1,4,4
Q4296,"Rebound matrix, per sq cm","Sequence Lifescience, Inc",REB-27223,Rebound,1 SQ CM,6,1,6,6
Q4296,"Rebound matrix, per sq cm","Sequence Lifescience, Inc",REB-27224,Rebound  ,1 SQ CM,8,1,8,8
Q4296,"Rebound matrix, per sq cm","Sequence Lifescience, Inc",REB-27244,Rebound,1 SQ CM,16,1,16,16
Q4296,"Rebound matrix, per sq cm","Sequence Lifescience, Inc",REB-27246,Rebound,1 SQ CM,24,1,24,24
Q4296,"Rebound matrix, per sq cm","Sequence Lifescience, Inc",REB-27248,Rebound,1 SQ CM,32,1,32,32
Q4297,"Emerge matrix, per sq cm","Sequence Lifescience, Inc",EME-26222,Emerge ,1 SQ CM,4,1,4,4
Q4297,"Emerge matrix, per sq cm","Sequence Lifescience, Inc",EME-26223,Emerge,1 SQ CM,6,1,6,6
Q4297,"Emerge matrix, per sq cm","Sequence Lifescience, Inc",EME-26224,Emerge ,1 SQ CM,8,1,8,8
Q4297,"Emerge matrix, per sq cm","Sequence Lifescience, Inc",EME-26244,Emerge,1 SQ CM,16,1,16,16
Q4297,"Emerge matrix, per sq cm","Sequence Lifescience, Inc",EME-26246,Emerge,1 SQ CM,24,1,24,24
Q4297,"Emerge matrix, per sq cm","Sequence Lifescience, Inc",EME-26248,Emerge,1 SQ CM,32,1,32,32
Q4299,"Amnicore pro+, per sq cm","STABILITY BIOLOGICS, LLC",00850021556877,AmnioCore Pro+,1 SQ CM,2.0106,1,2,2
Q4299,"Amnicore pro+, per sq cm","STABILITY BIOLOGICS, LLC",00850021556891,AmnioCore Pro+,1 SQ CM,6,1,6,6
Q4299,"Amnicore pro+, per sq cm","STABILITY BIOLOGICS, LLC",00850021556907,AmnioCore Pro+,1 SQ CM,9,1,9,9
Q4299,"Amnicore pro+, per sq cm","STABILITY BIOLOGICS, LLC",00850021556914,AmnioCore Pro+,1 SQ CM,12,1,12,12
Q4299,"Amnicore pro+, per sq cm","STABILITY BIOLOGICS, LLC",00850021556921,AmnioCore Pro+,1 SQ CM,16,1,16,16
Q4299,"Amnicore pro+, per sq cm","STABILITY BIOLOGICS, LLC",00850021556945,AmnioCore Pro+,1 SQ CM,32,1,32,32
Q4299,"Amnicore pro+, per sq cm","STABILITY BIOLOGICS, LLC",00850060846021,AmnioCore Pro+,1 SQ CM,4,1,4,4
Q4300,"Acesso tl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",ATL-0202,Acesso TL,1 SQ CM,4,1,4,4
Q4300,"Acesso tl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",ATL-0203,Acesso TL,1 SQ CM,6,1,6,6
Q4300,"Acesso tl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",ATL-0404,Acesso TL,1 SQ CM,16,1,16,16
Q4300,"Acesso tl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",ATL-0406,Acesso TL,1 SQ CM,24,1,24,24
Q4300,"Acesso tl, per sq cm","DYNAMIC MEDICAL SERVICES, LLC",ATL-0408,Acesso TL,1 SQ CM,32,1,32,32
Q4301,"Activate matrix, per sq cm","NVISION BIOMEDICAL TECHNOLOGIES, INC",ACT-27222,Activate Matrix,1 SQ CM,4,1,4,4
Q4301,"Activate matrix, per sq cm","NVISION BIOMEDICAL TECHNOLOGIES, INC",ACT-27223,Activate Matrix,1 SQ CM,6,1,6,6
Q4301,"Activate matrix, per sq cm","NVISION BIOMEDICAL TECHNOLOGIES, INC",ACT-27224,Activate Matrix,1 SQ CM,8,1,8,8
Q4301,"Activate matrix, per sq cm","NVISION BIOMEDICAL TECHNOLOGIES, INC",ACT-27244,Activate Matrix,1 SQ CM,16,1,16,16
Q4301,"Activate matrix, per sq cm","NVISION BIOMEDICAL TECHNOLOGIES, INC",ACT-27246,Activate Matrix,1 SQ CM,24,1,24,24
Q4301,"Activate matrix, per sq cm","NVISION BIOMEDICAL TECHNOLOGIES, INC",ACT-27248,Activate Matrix,1 SQ CM,32,1,32,32
Q4302,"Complete aca, per sq cm",LEGACY MEDICAL CONSULTANTS,ACA22,Complete ACA,1 SQ CM,4,1,4,4
Q4302,"Complete aca, per sq cm",LEGACY MEDICAL CONSULTANTS,ACA23,Complete ACA,1 SQ CM,6,1,6,6
Q4302,"Complete aca, per sq cm",LEGACY MEDICAL CONSULTANTS,ACA44,Complete ACA,1 SQ CM,16,1,16,16
Q4302,"Complete aca, per sq cm",LEGACY MEDICAL CONSULTANTS,ACA46,Complete ACA,1 SQ CM,24,1,24,24
Q4302,"Complete aca, per sq cm",LEGACY MEDICAL CONSULTANTS,ACA48,Complete ACA,1 SQ CM,32,1,32,32
Q4303,"Complete aa, per sq cm","SAMARITAN BIOLOGICS, LLC",CAA22,Complete AA,1 SQ CM,4,1,4,4
Q4303,"Complete aa, per sq cm","SAMARITAN BIOLOGICS, LLC",CAA24,Complete AA,1 SQ CM,8,1,8,8
Q4303,"Complete aa, per sq cm","SAMARITAN BIOLOGICS, LLC",CAA44,Complete AA,1 SQ CM,16,1,16,16
Q4303,"Complete aa, per sq cm","SAMARITAN BIOLOGICS, LLC",CAA48,Complete AA,1 SQ CM,32,1,32,32
Q4304,"Grafix plus, per sq cm","OSIRIS THERAPEUTICS (SMITH & NEPHEW, INC.)",PS16023,Grafix plus,1 SQ CM,6,1,6,6
Q4304,"Grafix plus, per sq cm","OSIRIS THERAPEUTICS (SMITH & NEPHEW, INC.)",PS16034,Grafix PL,1 SQ CM,12,1,12,12
Q4310,"Procenta, per 100 mg",EXTREMITY CARE,382567001752,Procenta,100 MG,1,1,1,1
Q4310,"Procenta, per 100 mg",EXTREMITY CARE,382567001769,Procenta,100 MG,1,1,2,2
Q4310,"Procenta, per 100 mg",EXTREMITY CARE,382567001776,Procenta,100 MG,1,1,3,3
Q4310,"Procenta, per 100 mg",LUCINA BIOSCIENCES,860004706588,Procenta,100 MG,1,1,2,2
Q4332,"Axolotl dualgraft, per sq cm","AXOLOTL BIOLOGIX, INC.",50038-072607,Axolotl DualGraft,1 SQ CM,4,1,4,4
Q4332,"Axolotl dualgraft, per sq cm","AXOLOTL BIOLOGIX, INC.",50038-072608,Axolotl DualGraft,1 SQ CM,8,1,8,8
Q4332,"Axolotl dualgraft, per sq cm","AXOLOTL BIOLOGIX, INC.",50038-072609,Axolotl DualGraft,1 SQ CM,16,1,16,16
Q4332,"Axolotl dualgraft, per sq cm","AXOLOTL BIOLOGIX, INC.",50038-072610,Axolotl DualGraft,1 SQ CM,24,1,24,24
Q4332,"Axolotl dualgraft, per sq cm","AXOLOTL BIOLOGIX, INC.",50038-072611,Axolotl DualGraft,1 SQ CM,32,1,32,32
Q4332,"Axolotl dualgraft, per sq cm","AXOLOTL BIOLOGIX, INC.",50038-072630,Axolotl DualGraft,1 SQ CM,2,1,2,2
Q4332,"Axolotl dualgraft, per sq cm","AXOLOTL BIOLOGIX, INC.",80038-072607,Axolotl DualGraft,1 SQ CM,4,1,4,4
Q4332,"Axolotl dualgraft, per sq cm","AXOLOTL BIOLOGIX, INC.",80038-072608,Axolotl DualGraft,1 SQ CM,8,1,8,8
Q4332,"Axolotl dualgraft, per sq cm","AXOLOTL BIOLOGIX, INC.",80038-072609,Axolotl DualGraft,1 SQ CM,16,1,16,16
Q4332,"Axolotl dualgraft, per sq cm","AXOLOTL BIOLOGIX, INC.",80038-072610,Axolotl DualGraft,1 SQ CM,24,1,24,24
Q4332,"Axolotl dualgraft, per sq cm","AXOLOTL BIOLOGIX, INC.",80038-072611,Axolotl DualGraft,1 SQ CM,32,1,32,32
Q4332,"Axolotl dualgraft, per sq cm","AXOLOTL BIOLOGIX, INC.",80038-072630,Axolotl DualGraft,1 SQ CM,2,1,2,2
Q5101,"Injection, zarxio",Sandoz Inc.,61314-0318-01,Zarxio,1 MCG,0.5,1,300,300
Q5101,"Injection, zarxio",Sandoz Inc.,61314-0318-10,Zarxio,1 MCG,0.5,10,300,3000
Q5101,"Injection, zarxio",Sandoz Inc.,61314-0326-01,Zarxio,1 MCG,0.8,1,480,480
Q5101,"Injection, zarxio",Sandoz Inc.,61314-0326-10,Zarxio,1 MCG,0.8,10,480,4800
Q5103,"Injection, inflectra",Pfizer Inc,00069-0809-01,Inflectra,10 MG,1,1,10,10
Q5104,"Injection, renflexis",Merck Sharp & Dohme LLC,00006-4305-02,Renflexis,10 MG,1,1,10,10
Q5104,"Injection, renflexis",Organon LLC,78206-0162-01,Renflexis,10 MG,1,1,10,10
Q5105,Inj retacrit esrd on dialysi,Pfizer Inc,00069-1305-10,Retacrit,100 UNITS,1,10,20,200
Q5105,Inj retacrit esrd on dialysi,Pfizer Inc,00069-1306-10,Retacrit,100 UNITS,1,10,30,300
Q5105,Inj retacrit esrd on dialysi,Pfizer Inc,00069-1307-10,Retacrit,100 UNITS,1,10,40,400
Q5105,Inj retacrit esrd on dialysi,Pfizer Inc,00069-1308-10,Retacrit,100 UNITS,1,10,100,1000
Q5105,Inj retacrit esrd on dialysi,Pfizer Inc,00069-1309-04,Retacrit,100 UNITS,1,4,400,1600
Q5105,Inj retacrit esrd on dialysi,Pfizer Inc,00069-1311-10,Retacrit,100 UNITS,1,10,200,2000
Q5105,Inj retacrit esrd on dialysi,Pfizer Inc,00069-1318-10,Retacrit,100 UNITS,2,10,100,1000
Q5105,Inj retacrit esrd on dialysi,Vifor (International) Inc.,59353-0002-10,Retacrit,100 UNITS,1,10,20,200
Q5105,Inj retacrit esrd on dialysi,Vifor (International) Inc.,59353-0003-10,Retacrit,100 UNITS,1,10,30,300
Q5105,Inj retacrit esrd on dialysi,Vifor (International) Inc.,59353-0004-10,Retacrit,100 UNITS,1,10,40,400
