HCPCS Code,NDC,Description,Drug Name,Pkg Size,Pkg Qty,BUPP,Payment Limit,ASP
Q4110,08533-6752-25,Primatrix,PriMatrix,500.0,1,500.0,44.157,41.658
Q4110,08533-6753-30,Primatrix,PriMatrix,9.0,1,9.0,44.157,41.658
Q4110,08533-6754-40,Primatrix,PriMatrix,16.0,1,16.0,44.157,41.658
Q4110,08533-6755-50,Primatrix,PriMatrix,25.0,1,25.0,44.157,41.658
Q4110,08533-6756-60,Primatrix,PriMatrix,36.0,1,36.0,44.157,41.658
Q4110,08533-6758-12,Primatrix,PriMatrix,96.0,1,96.0,44.157,41.658
Q4110,08533-6758-80,Primatrix,PriMatrix,64.0,1,64.0,44.157,41.658
Q4110,08533-7111-12,Primatrix,PriMatrix Ag,120.0,1,120.0,44.157,41.658
Q4110,08533-7111-25,Primatrix,PriMatrix,250.0,1,250.0,44.157,41.658
Q4110,08533-7112-25,Primatrix,PriMatrix,500.0,1,500.0,44.157,41.658
Q4110,08533-7114-40,Primatrix,PriMatrix Ag,16.0,1,16.0,44.157,41.658
Q4110,08533-7116-60,Primatrix,PriMatrix Ag,36.0,1,36.0,44.157,41.658
Q4110,08533-7118-12,Primatrix,PriMatrix Ag,96.0,1,96.0,44.157,41.658
Q4110,08533-7118-80,Primatrix,PriMatrix Ag,64.0,1,64.0,44.157,41.658
Q4110,08533-7141-25,Primatrix,PriMatrix,250.0,1,250.0,44.157,41.658
Q4110,08533-7142-25,Primatrix,PriMatrix,500.0,1,500.0,44.157,41.658
Q4110,08533-7144-40,Primatrix,PriMatrix Ag,16.0,1,16.0,44.157,41.658
Q4110,08533-7146-60,Primatrix,PriMatrix Ag,36.0,1,36.0,44.157,41.658
Q4110,08533-7148-12,Primatrix,PriMatrix,96.0,1,96.0,44.157,41.658
Q4110,08533-7148-80,Primatrix,PriMatrix Ag,64.0,1,64.0,44.157,41.658
Q4110,08533-7151-12,Primatrix,PriMatrix,120.0,1,120.0,44.157,41.658
Q4110,08533-7151-25,Primatrix,PriMatrix Ag,250.0,1,250.0,44.157,41.658
Q4110,08533-7154-40,Primatrix,PriMatrix Ag,16.0,1,16.0,44.157,41.658
Q4110,08533-7156-60,Primatrix,PriMatrix,36.0,1,36.0,44.157,41.658
Q4110,08533-7158-12,Primatrix,PriMatrix,96.0,1,96.0,44.157,41.658
Q4110,08533-7158-80,Primatrix,PriMatrix,64.0,1,64.0,44.157,41.658
Q4111,GG100,Gammagraft,GammaGraft,2.25,1,2.25,7.142,6.738
Q4111,GG225,Gammagraft,GammaGraft,7.5,1,7.5,7.142,6.738
Q4111,GG400,Gammagraft,GammaGraft,18.0,1,18.0,7.142,6.738
Q4111,GG625,Gammagraft,GammaGraft,56.0,1,56.0,7.142,6.738
Q4114,08478-4016-01,Integra flowable wound matri,Integra Flowable Wound Matrix,3.0,1,3.0,1549.363,1461.663
Q4115,51120-61052,Alloskin,AlloSkin,120.0,1,120.0,15.544,14.664
Q4115,5125-61052,Alloskin,Alloskin,25.0,1,25.0,15.544,14.664
Q4115,5180-61052,Alloskin,AlloSkin,80.0,1,80.0,15.544,14.664
Q4115,52120-61052,Alloskin,ALLOSKIN CRYO,120.0,1,120.0,15.544,14.664
Q4115,5225-61052,Alloskin,Alloskin,25.0,1,25.0,15.544,14.664
Q4115,5280-61052,Alloskin,Alloskin,80.0,1,80.0,15.544,14.664
Q4118,86190-0001-12,Matristem micromatrix,ACELL MICROMATRIX 20MG,20.0,1,20.0,2.558,2.413
Q4118,86190-0001-13,Matristem micromatrix,ACELL MICROMATRIX 30MG,30.0,1,30.0,2.558,2.413
Q4118,86190-0001-14,Matristem micromatrix,ACELL MICROMATRIX 60MG,60.0,1,60.0,2.558,2.413
Q4118,86190-0001-15,Matristem micromatrix,ACELL MICROMATRIX 100MG,100.0,1,100.0,2.558,2.413
Q4118,86190-0001-16,Matristem micromatrix,ACELL MICROMATRIX (FINE) 100MG,100.0,1,100.0,2.558,2.413
Q4118,86190-0001-17,Matristem micromatrix,ACELL MICROMATRIX 200MG,200.0,1,200.0,2.558,2.413
Q4118,86190-0001-18,Matristem micromatrix,ACELL MICROMATRIX 500MG,500.0,1,500.0,2.558,2.413
Q4118,86190-0001-20,Matristem micromatrix,ACELL MICROMATRIX 1000MG,1000.0,1,1000.0,2.558,2.413
Q4121,100TSXS,Theraskin,TheraSkin,1.0,1,6.25,46.292,43.672
Q4121,101TSS,Theraskin,TheraSkin,12.9,1,12.9,46.292,43.672
Q4121,102TSL,Theraskin,TheraSkin,38.71,1,38.71,46.292,43.672
Q4121,103TSXL,Theraskin,TheraSkin,1.0,1,115.5,46.292,43.672
Q4121,26TS,Theraskin,TheraSkin,26.0,1,26.0,46.292,43.672
Q4121,3TS,Theraskin,TheraSkin,3.0,1,3.0,46.292,43.672
Q4124,08213-0000-09,Oasis tri-layer wound matrix,OASIS ULTRA TRI-LAYER MATRIX,1.0,5,70.0,7.835,7.392
Q4124,08213-0000-11,Oasis tri-layer wound matrix,OASIS ULTRA TRI-LAYER MATRIX,1.0,5,140.0,7.835,7.392
Q4124,08213-0000-13,Oasis tri-layer wound matrix,OASIS Ultra Tri-Layer Matrix,35.0,5,35.0,7.835,7.392
Q4124,08213-0000-16,Oasis tri-layer wound matrix,OASIS ULTRA TRI-LAYER MATRIX,10.5,5,52.5,7.835,7.392
Q4124,08213-0000-18,Oasis tri-layer wound matrix,OASIS ULTRA TRI-LAYER MATRIX,21.0,5,105.0,7.835,7.392
Q4126,880304040404,Memoderm/derma/tranz/integup,DERMASPAN,16.0,1,16.0,80.922,76.342
Q4126,880304040408,Memoderm/derma/tranz/integup,DERMASPAN,32.0,1,32.0,80.922,76.342
Q4126,880304041012,Memoderm/derma/tranz/integup,DERMASPAN,120.0,1,120.0,80.922,76.342
Q4126,880304041212,Memoderm/derma/tranz/integup,DERMASPAN,144.0,1,144.0,80.922,76.342
Q4126,880304050202,Memoderm/derma/tranz/integup,DERMASPAN ACD,4.0,1,4.0,80.922,76.342
Q4126,880304050203,Memoderm/derma/tranz/integup,DERMASPAN,6.0,1,6.0,80.922,76.342
Q4126,880304050204,Memoderm/derma/tranz/integup,DERMASPAN,8.0,1,8.0,80.922,76.342
Q4126,880304050303,Memoderm/derma/tranz/integup,DERMASPAN,9.0,1,9.0,80.922,76.342
Q4126,880304070404,Memoderm/derma/tranz/integup,DERMASPAN,16.0,1,16.0,80.922,76.342
Q4126,880304070408,Memoderm/derma/tranz/integup,DERMASPAN,32.0,1,32.0,80.922,76.342
Q4126,880304090307,Memoderm/derma/tranz/integup,DERMASPAN,21.0,1,21.0,80.922,76.342
Q4126,880304090407,Memoderm/derma/tranz/integup,DERMASPAN,28.0,1,28.0,80.922,76.342
Q4126,880304090412,Memoderm/derma/tranz/integup,DERMASPAN,48.0,1,48.0,80.922,76.342
Q4126,880304090416,Memoderm/derma/tranz/integup,DERMASPAN,64.0,1,64.0,80.922,76.342
Q4126,880304090510,Memoderm/derma/tranz/integup,DERMASPAN,50.0,1,50.0,80.922,76.342
Q4126,880304090612,Memoderm/derma/tranz/integup,DERMASPAN,72.0,1,72.0,80.922,76.342
Q4126,880304090616,Memoderm/derma/tranz/integup,DERMASPAN,96.0,1,96.0,80.922,76.342
Q4126,880304090812,Memoderm/derma/tranz/integup,DERMASPAN,96.0,1,96.0,80.922,76.342
Q4126,880304090813,Memoderm/derma/tranz/integup,DERMASPAN,104.0,1,104.0,80.922,76.342
Q4126,880304090816,Memoderm/derma/tranz/integup,DERMASPAN,128.0,1,128.0,80.922,76.342
Q4126,880304091114,Memoderm/derma/tranz/integup,DERMASPAN,154.0,1,154.0,80.922,76.342
Q4126,880304091212,Memoderm/derma/tranz/integup,DERMASPAN,144.0,1,144.0,80.922,76.342
Q4126,880304091219,Memoderm/derma/tranz/integup,DERMASPAN,228.0,1,228.0,80.922,76.342
Q4126,880304091620,Memoderm/derma/tranz/integup,DERMASPAN,320.0,1,320.0,80.922,76.342
Q4126,880304110407,Memoderm/derma/tranz/integup,DERMASPAN,28.0,1,28.0,80.922,76.342
Q4126,880304110505,Memoderm/derma/tranz/integup,DERMASPAN,25.0,1,25.0,80.922,76.342
Q4126,880304110510,Memoderm/derma/tranz/integup,DERMASPAN,50.0,1,50.0,80.922,76.342
Q4126,880304200307,Memoderm/derma/tranz/integup,DERMASPAN,21.0,1,21.0,80.922,76.342
Q4126,880304200407,Memoderm/derma/tranz/integup,DERMASPAN,28.0,1,28.0,80.922,76.342
Q4126,880304200412,Memoderm/derma/tranz/integup,DERMASPAN,48.0,1,48.0,80.922,76.342
Q4126,880304200416,Memoderm/derma/tranz/integup,DERMASPAN,64.0,1,64.0,80.922,76.342
Q4126,880304200510,Memoderm/derma/tranz/integup,DERMASPAN,50.0,1,50.0,80.922,76.342
Q4126,880304200612,Memoderm/derma/tranz/integup,DERMASPAN,72.0,1,72.0,80.922,76.342
Q4126,880304200616,Memoderm/derma/tranz/integup,DERMASPAN,96.0,1,96.0,80.922,76.342
Q4126,880304200812,Memoderm/derma/tranz/integup,DERMASPAN,96.0,1,96.0,80.922,76.342
Q4126,880304200816,Memoderm/derma/tranz/integup,DERMASPAN,128.0,1,128.0,80.922,76.342
Q4126,880304201212,Memoderm/derma/tranz/integup,DERMASPAN,144.0,1,144.0,80.922,76.342
Q4126,880304201620,Memoderm/derma/tranz/integup,DERMASPAN,320.0,1,320.0,80.922,76.342
Q4126,880304280307,Memoderm/derma/tranz/integup,DERMASPAN,21.0,1,21.0,80.922,76.342
Q4126,880304280407,Memoderm/derma/tranz/integup,DERMASPAN,28.0,1,28.0,80.922,76.342
Q4126,880304280408,Memoderm/derma/tranz/integup,DERMASPAN,32.0,1,32.0,80.922,76.342
Q4127,400-20,Talymed,Talymed,25.0,1,25.0,67.324,63.513
Q4127,400-35,Talymed,Talymed,9.0,1,9.0,67.324,63.513
Q4128,370205,Flexhd/allopatchhd/sq cm,ALLOPATCH HD,10.0,1,10.0,30.873,29.125
Q4128,370408,Flexhd/allopatchhd/sq cm,ALLOPATCH HD,32.0,1,32.0,30.873,29.125
Q4128,370505,Flexhd/allopatchhd/sq cm,ALLOPATCH HD,25.0,1,25.0,30.873,29.125
Q4128,371404,Flexhd/allopatchhd/sq cm,Allopatch HD,16.0,1,16.0,30.873,29.125
Q4128,371408,Flexhd/allopatchhd/sq cm,AlloPatch HD,32.0,1,32.0,30.873,29.125
Q4128,371505,Flexhd/allopatchhd/sq cm,ALLOPATCH HD,25.0,1,25.0,30.873,29.125
Q4128,372404,Flexhd/allopatchhd/sq cm,AlloPatch HD,16.0,1,16.0,30.873,29.125
Q4128,470102,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,2.0,30.873,29.125
Q4128,470204,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,8.0,30.873,29.125
Q4128,470205,Flexhd/allopatchhd/sq cm,AlloPatch HD,10.0,1,10.0,30.873,29.125
Q4128,470307,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,21.0,30.873,29.125
Q4128,470407,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,28.0,30.873,29.125
Q4128,470408,Flexhd/allopatchhd/sq cm,AlloPatch HD,32.0,1,32.0,30.873,29.125
Q4128,470505,Flexhd/allopatchhd/sq cm,AlloPatch HD,25.0,1,25.0,30.873,29.125
Q4128,471016,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,160.0,30.873,29.125
Q4128,471102,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,2.0,30.873,29.125
Q4128,471112,Flexhd/allopatchhd/sq cm,AlloPatch HD,12.0,1,12.0,30.873,29.125
Q4128,471122,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,144.0,30.873,29.125
Q4128,471202,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,400.0,30.873,29.125
Q4128,471204,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,8.0,30.873,29.125
Q4128,471205,Flexhd/allopatchhd/sq cm,AlloPatch HD,10.0,1,10.0,30.873,29.125
Q4128,471208,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,160.0,30.873,29.125
Q4128,471216,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,192.0,30.873,29.125
Q4128,471224,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,288.0,30.873,29.125
Q4128,471225,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,500.0,30.873,29.125
Q4128,471230,Flexhd/allopatchhd/sq cm,FlexHD,600.0,1,600.0,30.873,29.125
Q4128,471307,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,21.0,30.873,29.125
Q4128,471407,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,28.0,30.873,29.125
Q4128,471408,Flexhd/allopatchhd/sq cm,AlloPatch HD,32.0,1,32.0,30.873,29.125
Q4128,471416,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,64.0,30.873,29.125
Q4128,471505,Flexhd/allopatchhd/sq cm,AlloPatch HD,25.0,1,25.0,30.873,29.125
Q4128,471608,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,48.0,30.873,29.125
Q4128,471612,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,72.0,30.873,29.125
Q4128,471616,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,96.0,30.873,29.125
Q4128,471620,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,320.0,30.873,29.125
Q4128,471812,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,96.0,30.873,29.125
Q4128,471816,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,128.0,30.873,29.125
Q4128,472016,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,160.0,30.873,29.125
Q4128,472224,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,288.0,30.873,29.125
Q4128,472225,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,500.0,30.873,29.125
Q4128,472230,Flexhd/allopatchhd/sq cm,FlexHD,600.0,1,600.0,30.873,29.125
Q4128,472407,Flexhd/allopatchhd/sq cm,Flex Structural,28.0,1,28.0,30.873,29.125
Q4128,472408,Flexhd/allopatchhd/sq cm,AlloPatch HD,32.0,1,32.0,30.873,29.125
Q4128,472505,Flexhd/allopatchhd/sq cm,AlloPatch HD,25.0,1,25.0,30.873,29.125
Q4128,472620,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,320.0,30.873,29.125
Q4128,472812,Flexhd/allopatchhd/sq cm,FlexHD,1.0,1,96.0,30.873,29.125
Q4128,473505,Flexhd/allopatchhd/sq cm,AlloPatch HD,25.0,1,25.0,30.873,29.125
Q4128,474404,Flexhd/allopatchhd/sq cm,AlloPatch HD,1.0,1,16.0,30.873,29.125
Q4128,474408,Flexhd/allopatchhd/sq cm,AlloPatch HD,32.0,1,32.0,30.873,29.125
Q4128,474505,Flexhd/allopatchhd/sq cm,AlloPatch HD,25.0,1,25.0,30.873,29.125
Q4128,479204,Flexhd/allopatchhd/sq cm,FlexHD,8.0,1,8.0,30.873,29.125
Q4128,479407,Flexhd/allopatchhd/sq cm,FlexHD,28.0,1,28.0,30.873,29.125
Q4128,4D1331,Flexhd/allopatchhd/sq cm,FlexHD,660.0,1,660.0,30.873,29.125
Q4128,4D1335,Flexhd/allopatchhd/sq cm,FlexHD,840.0,1,840.0,30.873,29.125
Q4128,4d2331,Flexhd/allopatchhd/sq cm,FlexHD,660.0,1,660.0,30.873,29.125
Q4128,4D2335,Flexhd/allopatchhd/sq cm,FlexHD,840.0,1,840.0,30.873,29.125
Q4128,FN0816,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE MAX,128.0,1,128.0,30.873,29.125
Q4128,HP1102,Flexhd/allopatchhd/sq cm,FlexHD Pliable,2.0,1,2.0,30.873,29.125
Q4128,HP1202,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,400.0,1,400.0,30.873,29.125
Q4128,HP1204,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,8.0,1,8.0,30.873,29.125
Q4128,HP1208,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,160.0,1,160.0,30.873,29.125
Q4128,HP1220,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,240.0,1,240.0,30.873,29.125
Q4128,HP1407,Flexhd/allopatchhd/sq cm,FLEX HD PLIABLE,28.0,1,28.0,30.873,29.125
Q4128,HP1412,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,48.0,1,48.0,30.873,29.125
Q4128,HP1416,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,64.0,1,64.0,30.873,29.125
Q4128,HP1616,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,96.0,1,96.0,30.873,29.125
Q4128,HP1620,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,320.0,1,320.0,30.873,29.125
Q4128,HP1816,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,128.0,1,128.0,30.873,29.125
Q4128,HP2202,Flexhd/allopatchhd/sq cm,Flex Pliable,400.0,1,400.0,30.873,29.125
Q4128,HP2208,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,160.0,1,160.0,30.873,29.125
Q4128,HP2616,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,96.0,1,96.0,30.873,29.125
Q4128,HP2620,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,320.0,1,320.0,30.873,29.125
Q4128,HP2816,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,128.0,1,128.0,30.873,29.125
Q4128,NK0816,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE MAX,128.0,2,256.0,30.873,29.125
Q4128,PF1202,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE Perforated,400.0,1,400.0,30.873,29.125
Q4128,PF1208,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,160.0,1,160.0,30.873,29.125
Q4128,PF1220,Flexhd/allopatchhd/sq cm,FlexHD Pliable Perforated,240.0,1,240.0,30.873,29.125
Q4128,PF1616,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,96.0,1,96.0,30.873,29.125
Q4128,PF1620,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE Perforated,320.0,1,320.0,30.873,29.125
Q4128,PF1816,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,128.0,1,128.0,30.873,29.125
Q4128,PF2202,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,400.0,1,400.0,30.873,29.125
Q4128,PF2220,Flexhd/allopatchhd/sq cm,Flex Pliable Perforated,240.0,1,240.0,30.873,29.125
Q4128,PF2616,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,96.0,1,96.0,30.873,29.125
Q4128,PF2620,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,320.0,1,320.0,30.873,29.125
Q4128,PF2816,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,128.0,1,128.0,30.873,29.125
Q4128,PK1208,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,160.0,2,320.0,30.873,29.125
Q4128,PK1616,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,96.0,2,192.0,30.873,29.125
Q4128,PK1816,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,128.0,2,256.0,30.873,29.125
Q4128,PP0001,Flexhd/allopatchhd/sq cm,Flex Pliable,350.0,1,350.0,30.873,29.125
Q4128,PP0002,Flexhd/allopatchhd/sq cm,Flex Pliable,389.0,1,389.0,30.873,29.125
Q4128,PP0003,Flexhd/allopatchhd/sq cm,Flex Pliable,598.0,1,598.0,30.873,29.125
Q4128,PP1500,Flexhd/allopatchhd/sq cm,Flex Pliable,322.0,1,322.0,30.873,29.125
Q4128,PP1502,Flexhd/allopatchhd/sq cm,Flex Pliable,418.0,1,418.0,30.873,29.125
Q4128,PP2001,Flexhd/allopatchhd/sq cm,Flex Pliable,350.0,1,350.0,30.873,29.125
Q4128,PP2002,Flexhd/allopatchhd/sq cm,Flex Pliable,504.0,1,504.0,30.873,29.125
Q4128,PP2003,Flexhd/allopatchhd/sq cm,Flex Pliable,598.0,1,598.0,30.873,29.125
Q4128,RK1208,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,160.0,2,320.0,30.873,29.125
Q4128,RK1616,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,96.0,2,192.0,30.873,29.125
Q4128,RK1816,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE,128.0,2,256.0,30.873,29.125
Q4128,SF1000,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED Perforated,90.0,1,90.0,30.873,29.125
Q4128,SF1002,Flexhd/allopatchhd/sq cm,FlexHD,90.0,1,90.0,30.873,29.125
Q4128,SF1100,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED Perforated,90.0,2,180.0,30.873,29.125
Q4128,SF1500,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED Perforated,117.0,1,117.0,30.873,29.125
Q4128,SF1502,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED Perforated,117.0,1,117.0,30.873,29.125
Q4128,SF1515,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED Perforated,117.0,2,234.0,30.873,29.125
Q4128,SF2000,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED Perforated,148.0,1,148.0,30.873,29.125
Q4128,SF2002,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED Perforated,148.0,1,148.0,30.873,29.125
Q4128,SF2200,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED Perforated,148.0,2,296.0,30.873,29.125
Q4128,SF3000,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED Perforated,189.0,1,189.0,30.873,29.125
Q4128,SF3002,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED Perforated,189.0,1,189.0,30.873,29.125
Q4128,SF3300,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED Perforated,189.0,2,378.0,30.873,29.125
Q4128,SF4000,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED Perforated,250.0,1,250.0,30.873,29.125
Q4128,SF4002,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED Perforated,250.0,1,250.0,30.873,29.125
Q4128,SF4400,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED Perforated,250.0,2,500.0,30.873,29.125
Q4128,SP0001,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE Shaped - Small,1.0,1,90.0,30.873,29.125
Q4128,SP0002,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE Shaped - Medium,1.0,1,148.0,30.873,29.125
Q4128,SP0003,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE Shaped - Large,1.0,1,189.0,30.873,29.125
Q4128,SP0004,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED,250.0,1,250.0,30.873,29.125
Q4128,SP0011,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED,90.0,2,180.0,30.873,29.125
Q4128,SP0022,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED,148.0,2,296.0,30.873,29.125
Q4128,SP0033,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED,189.0,2,378.0,30.873,29.125
Q4128,SP0044,Flexhd/allopatchhd/sq cm,FLEXHD PLIABLE,360.0,2,720.0,30.873,29.125
Q4128,sp1500,Flexhd/allopatchhd/sq cm,FlexHD,117.0,1,117.0,30.873,29.125
Q4128,SP1502,Flexhd/allopatchhd/sq cm,FlexHD Pliable (Shaped),117.0,1,117.0,30.873,29.125
Q4128,SP1515,Flexhd/allopatchhd/sq cm,FlexHD,117.0,2,234.0,30.873,29.125
Q4128,SP2001,Flexhd/allopatchhd/sq cm,Flex Pliable,90.0,1,90.0,30.873,29.125
Q4128,SP2002,Flexhd/allopatchhd/sq cm,FlexHD Pliable (Shaped),148.0,1,148.0,30.873,29.125
Q4128,SP2003,Flexhd/allopatchhd/sq cm,FlexHD PLIABLE SHAPED,189.0,1,189.0,30.873,29.125
Q4128,SP2004,Flexhd/allopatchhd/sq cm,FlexHD Pliable (Shaped),250.0,1,250.0,30.873,29.125
Q4128,TD0405,Flexhd/allopatchhd/sq cm,Matrix HD,20.0,1,20.0,30.873,29.125
Q4128,TD0508,Flexhd/allopatchhd/sq cm,Matrix HD,40.0,1,40.0,30.873,29.125
Q4128,TD1010,Flexhd/allopatchhd/sq cm,Matrix HD,100.0,1,100.0,30.873,29.125
Q4128,TD2203,Flexhd/allopatchhd/sq cm,Matrix HD,6.0,1,6.0,30.873,29.125
Q4128,TDF405,Flexhd/allopatchhd/sq cm,Matrix HD Fenestrated,20.0,1,20.0,30.873,29.125
Q4128,TDF508,Flexhd/allopatchhd/sq cm,Matrix HD Fenestrated,40.0,1,40.0,30.873,29.125
Q4128,TDT346,Flexhd/allopatchhd/sq cm,ACELLULAR DERMAL ALLOGRAFT,24.0,1,24.0,30.873,29.125
Q4128,TDT358,Flexhd/allopatchhd/sq cm,ACELLULAR DERMAL ALLOGRAFT,40.0,1,40.0,30.873,29.125
Q4128,TDT546,Flexhd/allopatchhd/sq cm,ACELLULAR DERMAL ALLOGRAFT,24.0,1,24.0,30.873,29.125
Q4128,TDT558,Flexhd/allopatchhd/sq cm,ACELLULAR DERMAL ALLOGRAFT,40.0,1,40.0,30.873,29.125
Q4128,TDT646,Flexhd/allopatchhd/sq cm,ACELLULAR DERMAL ALLOGRAFT,24.0,1,24.0,30.873,29.125
Q4128,TDT658,Flexhd/allopatchhd/sq cm,ACELLULAR DERMAL ALLOGRAFT,40.0,1,40.0,30.873,29.125
Q4128,WC0202,Flexhd/allopatchhd/sq cm,AlloPatch,4.0,1,4.0,30.873,29.125
Q4128,WC0404,Flexhd/allopatchhd/sq cm,WC AlloPatch,1.0,1,16.0,30.873,29.125
Q4128,WC0418,Flexhd/allopatchhd/sq cm,WC AlloPatch,1.0,1,32.0,30.873,29.125
Q4128,WC1515,Flexhd/allopatchhd/sq cm,AlloPatch,2.25,1,2.25,30.873,29.125
Q4132,PS12015,"Grafix core, grafixpl core",Grafix core,1.0,1,3.0,97.318,91.809
Q4132,PS12023,"Grafix core, grafixpl core",Grafix core,1.0,1,6.0,97.318,91.809
Q4132,PS12034,"Grafix core, grafixpl core",Grafix core,1.0,1,12.0,97.318,91.809
Q4132,PS12055,"Grafix core, grafixpl core",Grafix core,1.0,1,25.0,97.318,91.809
Q4132,PS60014,"Grafix core, grafixpl core",Grafix core,2.0,1,1.0,97.318,91.809
Q4133,PS11015,Grafix stravix prime pl sqcm,Grafix prime,1.0,1,3.0,141.66,133.642
Q4133,PS11023,Grafix stravix prime pl sqcm,Grafix prime,1.0,1,6.0,141.66,133.642
Q4133,PS11034,Grafix stravix prime pl sqcm,Grafix prime,1.0,1,12.0,141.66,133.642
Q4133,PS11055,Grafix stravix prime pl sqcm,Grafix prime,1.0,1,25.0,141.66,133.642
Q4133,PS13015,Grafix stravix prime pl sqcm,GrafixPL Prime,3.0,1,3.0,141.66,133.642
Q4133,PS13016,Grafix stravix prime pl sqcm,GrafixPL Prime,2.01,1,2.01,141.66,133.642
Q4133,PS13023,Grafix stravix prime pl sqcm,GrafixPL Prime,6.0,1,6.0,141.66,133.642
Q4133,PS13033,Grafix stravix prime pl sqcm,GrafixPL Prime,9.0,1,9.0,141.66,133.642
Q4133,PS13034,Grafix stravix prime pl sqcm,GrafixPL Prime,12.0,1,12.0,141.66,133.642
Q4133,PS13055,Grafix stravix prime pl sqcm,GrafixPL Prime,25.0,1,25.0,141.66,133.642
Q4133,PS60005,Grafix stravix prime pl sqcm,Stravix,8.0,1,8.0,141.66,133.642
