G0438,"Ppps, initial visit",A,,, ,,,,,,,
G0439,"Ppps, subseq visit",A,,, ,,,,,,,
G0442,Annual alcohol screen 15 min,S,5821,0.3341,$29.79,$0.00,$0.00,,,,,
G0443,Brief alcohol misuse counsel,S,5822,1.0374,$92.50,$0.00,$0.00,,,,,
G0444,Depression screen annual,S,5821,0.3341,$29.79,$0.00,$0.00,,,,,
G0445,High inten beh couns std 30m,S,5822,1.0374,$92.50,$0.00,$0.00,,,,,
G0446,Intens behave ther cardio dx,S,5821,0.3341,$29.79,$0.00,$0.00,,,,,
G0447,Behavior counsel obesity 15m,S,5822,1.0374,$92.50,$0.00,$0.00,,,,,
G0448,Place perm pacing cardiovert,B,,, ,,,,,,,
G0451,Devlopment test interpt&rep,Q3,5822,1.0374,$92.50,.,$18.50,,,,,
G0452,Molecular pathology interpr,B,,, ,,,,,,,
G0453,Cont intraop neuro monitor,N,,, ,,,,,,,
G0454,Md document visit by npp,B,,, ,,,,,,,
G0455,Fecal microbiota prep instil,T,5311,10.2245,$911.71,.,$182.35,,,,,
G0458,Ldr prostate brachy comp rat,B,,, ,,,,,,,
G0459,Telehealth inpt pharm mgmt,B,,, ,,,,,,,
G0460,Autolog prp not diab ulcer,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
G0463,Hospital outpt clinic visit,J2,5012,1.4452,$128.87,.,$25.78,,,,,
G0465,Autolog prp diab wound ulcer,T,5054,20.5142,"$1,829.23",.,$365.85,,,,,
G0466,Fqhc visit new patient,A,,, ,,,,,,,
G0467,"Fqhc visit, estab pt",A,,, ,,,,,,,
G0468,"Fqhc visit, ippe or awv",A,,, ,,,,,,,
G0469,"Fqhc visit, mh new pt",A,,, ,,,,,,,
G0470,"Fqhc visit, mh estab pt",A,,, ,,,,,,,
G0471,Ven blood coll snf/hha,A,,, ,,,,,,,
G0472,Hep c screen high risk/other,A,,, ,,,,,,,
G0473,Group behave couns 2-10,S,5821,0.3341,$29.79,$0.00,$0.00,,,,,
G0475,Hiv combination assay,A,,, ,,,,,,,
G0476,Hpv combo assay ca screen,A,,, ,,,,,,,
G0480,Drug test def 1-7 classes,Q4,,, ,,,,,,,
G0481,Drug test def 8-14 classes,Q4,,, ,,,,,,,
G0482,Drug test def 15-21 classes,Q4,,, ,,,,,,,
G0483,Drug test def 22+ classes,Q4,,, ,,,,,,,
G0490,"Home visit rn, lpn by rhc/fq",A,,, ,,,,,,,
G0491,Dialysis acu kidney no esrd,B,,, ,,,,,,,
G0492,Md/oth eval acut kid no esrd,B,,, ,,,,,,,
G0493,Rn care ea 15 min hh/hospice,B,,, ,,,,,,,
G0494,Lpn care ea 15min hh/hospice,B,,, ,,,,,,,
G0495,Rn care train/edu in hh,B,,, ,,,,,,,
G0496,Lpn care train/edu in hh,B,,, ,,,,,,,
G0498,Chemo extend iv infus w/pump,S,5694,3.7198,$331.69,.,$66.34,,,,,
G0499,Hepb screen high risk indiv,A,,, ,,,,,,,
G0500,Mod sedat endo service >5yrs,N,,, ,,,,,,,
G0501,Resource-inten svc during ov,N,,, ,,,,,,,
G0506,Comp asses care plan ccm svc,N,,, ,,,,,,,
G0508,Crit care telehea consult 60,B,,, ,,,,,,,
G0509,Crit care telehea consult 50,B,,, ,,,,,,,
G0511,Ccm/bhi by rhc/fqhc 20min mo,A,,, ,,,,,,,
G0512,Cocm by rhc/fqhc 60 min mo,A,,, ,,,,,,,
G0513,"Prolong prev svcs, first 30m",N,,, ,,,,,,,
G0514,"Prolong prev svcs, addl 30m",N,,, ,,,,,,,
G0516,"Insert drug del implant, >=4",Q1,5735,4.4751,$399.04,.,$79.81,,,,,
G0517,Remove drug implant,Q1,5735,4.4751,$399.04,.,$79.81,,,,,
G0518,Remove w insert drug implant,Q1,5735,4.4751,$399.04,.,$79.81,,,,,
G0519,New pt-cg dyad dem low cmplx,M,,, ,,,,,,,
G0520,New pt-cg dyad dem mod cmplx,M,,, ,,,,,,,
G0521,New pt-cg dyad dem hig cmplx,M,,, ,,,,,,,
G0522,Mgt nw pt dementia low cmplx,M,,, ,,,,,,,
G0523,Mgt nw pt dem mod-high cmplx,M,,, ,,,,,,,
G0524,Est pt-cg dyad dem low cmplx,M,,, ,,,,,,,
G0525,Est pt-cg dyad dem mod cmplx,M,,, ,,,,,,,
G0526,Est pt-cg dyad dem hig cmplx,M,,, ,,,,,,,
G0527,Mgt est pt dmentia low cmplx,M,,, ,,,,,,,
G0528,Mgt est pt dem mod-hi cmplx,M,,, ,,,,,,,
G0529,"In home respite care, 4 hr u",M,,, ,,,,,,,
G0530,"Adult daycare center, 8 hr u",M,,, ,,,,,,,
G0531,"Fclty-based respite, 24 hr u",M,,, ,,,,,,,
G0532,Take home supp nasal spray,A,,, ,,,,,,,
G0533,Buprenorphone inj weekly,A,,, ,,,,,,,
G0534,Coordinated care/or referral,A,,, ,,,,,,,
G0535,Pt navigat svs direct/ref,A,,, ,,,,,,,
G0536,Peer recover support svs,A,,, ,,,,,,,
G0537,Risk ascvd tst once pr 12 mo,S,5821,0.3341,$29.79,.,$5.96,,,,,
G0538,Ascvd rsk mng clin stf pr mo,S,5822,1.0374,$92.50,.,$18.50,,,,,
G0539,Initial care training 30 m,A,,, ,,,,,,,
G0540,Train for caregiver add 15,A,,, ,,,,,,,
G0541,No pt prsnt train initial 30,A,,, ,,,,,,,
G0542,No pt prsnt train add 15,A,,, ,,,,,,,
G0543,Group train w/o patient,A,,, ,,,,,,,
G0544,Post d/c phone follow up,S,5822,1.0374,$92.50,.,$18.50,,,,,
G0545,Inherent visit to inpt,B,,, ,,,,,,,
G0546,Phone/internet ehr assess,M,,, ,,,,,,,
G0547,Phone/internet svs 11-20 m,M,,, ,,,,,,,
G0548,Phone/inter svs 21-30 m,M,,, ,,,,,,,
G0549,Phone/inter for treat>31m,M,,, ,,,,,,,
G0550,Phone/inter for dx/treat >5m,M,,, ,,,,,,,
G0551,Phn/intr svs fr dx treat 30m,M,,, ,,,,,,,
G0552,Supply of digital device,V,5012,1.4452,$128.87,.,$25.78,,,,,
G0553,Monthly tx for dmht 20mins,V,5012,1.4452,$128.87,.,$25.78,,,,,
G0554,Add 20 m of monthly tx,N,,, ,,,,,,,
G0555,Replacment pt electronic sys,S,5724,11.4097,"$1,017.39",.,$203.48,,,,,
G0556,Adv prim care mgmt lvl 1,S,5821,0.3341,$29.79,.,$5.96,,,,,
G0557,Adv prim care mgmt lvl 2,S,5821,0.3341,$29.79,.,$5.96,,,,,
G0558,Adv prim care mgmt lvl 3,S,5822,1.0374,$92.50,.,$18.50,,,,,
G0559,Unrelat prac follow up visit,B,,, ,,,,,,,
G0560,Safety plan interven,A,,, ,,,,,,,
G0561,"Temp tube delivery, unil",N,,, ,,,,,,,
G0562,Complex simulation w/pet-ct,S,1521,,"$1,950.50",.,$390.10,,,,,
G0563,Sbrt w/positron emission del,S,1525,,"$3,750.50",.,$750.10,,,,,
G0566,3d bn img algor drvd fr mri,S,5721,1.7546,$156.46,.,$31.30,,,,,
G0567,Screening Hep C detect,A ,,,,,,,,,,
G0659,Drug test def simple all cl,Q4,,, ,,,,,,,
G0913,Improve visual funct,M,,, ,,,,,,,
G0914,Survey not complete,M,,, ,,,,,,,
G0915,No improve visual funct,M,,, ,,,,,,,
G0916,Satisfy with care,M,,, ,,,,,,,
G0917,Care survey not complete,M,,, ,,,,,,,
G0918,No satisfy with care,M,,, ,,,,,,,
G1025,Pt mnth 1 mcp prov,M,,, ,,,,,,,
G1026,Pt hemo > 3mo,M,,, ,,,,,,,
G1027,Pt hemo < 3mo,M,,, ,,,,,,,
G1028,Take home supply 8mg per 0.1,A,,, ,,,,,,,
G2000,Blinded conv. tx mdd clin tr,S,5723,5.9505,$530.60,.,$106.12,,,,,
G2001,Post d/c h vst new pt 20 m,B,,, ,,,,,,,
G2002,Post-d/c h vst new pt 30 m,B,,, ,,,,,,,
G2003,Post-d/c h vst new pt 45 m,B,,, ,,,,,,,
G2004,Post-d/c h vst new pt 60 m,B,,, ,,,,,,,
G2005,Post-d/c h vst new pt 75 m,B,,, ,,,,,,,
G2006,Post-d/c h vst ext pt 20 m,B,,, ,,,,,,,
G2007,Post-d/c h vst ext pt 30 m,B,,, ,,,,,,,
G2008,Post-d/c h vst ext pt 45 m,B,,, ,,,,,,,
G2009,Post-d/c h vst ext pt 60 m,B,,, ,,,,,,,
G2010,Remot image submit by pt,B,,, ,,,,,,,
G2011,Alcohol/sub misuse assess,S,5731,0.2747,$24.49,.,$4.90,,,,,
G2013,Post-d/c h vst ext pt 75 m,B,,, ,,,,,,,
G2014,Post-d/c care plan overs 30m,B,,, ,,,,,,,
G2015,Post-d/c care plan overs 60m,B,,, ,,,,,,,
G2020,Hi inten serv for sip model,A,,, ,,,,,,,
G2021,Hea care pract tx in place,E1,,, ,,,,,,,
G2022,"Benef refuses service, mod",E1,,, ,,,,,,,
G2025,Dis site tele svcs rhc/fqhc,A,,, ,,,,,,,
G2067,Med assist tx meth wk,A,,, ,,,,,,,
G2068,Med assist tx bupre oral,A,,, ,,,,,,,
G2069,Med assist tx inject,A,,, ,,,,,,,
G2073,Med tx naltrexone,A,,, ,,,,,,,
G2074,Med assist tx no drug,A,,, ,,,,,,,
G2075,Med tx meds nos,A,,, ,,,,,,,
G2076,Intake act w/med exam,A,,, ,,,,,,,
G2077,Periodic assessment,A,,, ,,,,,,,
G2078,Take-home meth,A,,, ,,,,,,,
G2079,Take-hom buprenorphine,A,,, ,,,,,,,
G2080,Add 30 mins counsel,A,,, ,,,,,,,
G2081,Pt 66+ snp or ltc pos > 90d,M,,, ,,,,,,,
G2082,Visit esketamine 56m or less,S,1513,,"$1,150.50",.,$230.10,,,,,
G2083,"Visit esketamine, > 56m",S,1516,,"$1,450.50",.,$290.10,,,,,
G2086,Off base opioid tx 70min,S,5823,1.8019,$160.67,.,$32.14,,,,,
G2087,"Off base opioid tx, 60 m",S,5823,1.8019,$160.67,.,$32.14,,,,,
G2088,"Off base opioid tx, add30",N,,, ,,,,,,,
G2090,Pt 66+ frailty and med dem,M,,, ,,,,,,,
G2091,Pt 66+ frailty and adv ill,M,,, ,,,,,,,
G2092,Ace arb arni,M,,, ,,,,,,,
G2093,Med doc rsn no ace arn arni,M,,, ,,,,,,,
G2094,Pt rsn no ace arn arni,M,,, ,,,,,,,
G2096,No rsn ace arb arni,M,,, ,,,,,,,
G2097,Dx uri 3d after other dx,M,,, ,,,,,,,
G2098,Pt 66+ frailty and med dem,M,,, ,,,,,,,
G2099,Pt 66+ frailty and adv ill,M,,, ,,,,,,,
G2100,Pt 66+ frailty and med dem,M,,, ,,,,,,,
G2101,Pt 66+ frailty and adv ill,M,,, ,,,,,,,
G2105,Pt 66+ snp or ltc pos > 90d,M,,, ,,,,,,,
G2106,Pt 66+ frailty and med dem,M,,, ,,,,,,,
G2107,Pt 66+ frailty and adv ill,M,,, ,,,,,,,
G2112,Pred<=5 mg ra glu <6m,M,,, ,,,,,,,
G2113,"Pred>5 mg >6m, no chg da",M,,, ,,,,,,,
G2115,Pt 66-80 frailty and med dem,M,,, ,,,,,,,
G2116,Pt 66-80 frailty and adv ill,M,,, ,,,,,,,
G2118,Pt 81+ frailty,M,,, ,,,,,,,
G2121,Psy dep anx ap and icd asse,M,,, ,,,,,,,
G2122,Psy/dep/anx/apandicd noasse,M,,, ,,,,,,,
G2125,Pt 81+ frailty,M,,, ,,,,,,,
G2126,Pt 66-80 frailty and adv ill,M,,, ,,,,,,,
G2127,Pt 66-80 frailty and med dem,M,,, ,,,,,,,
G2128,No aspirin med rsn,M,,, ,,,,,,,
G2129,No bp outpt,M,,, ,,,,,,,
G2136,Bk pain vas 6-20wk <= 3,M,,, ,,,,,,,
G2137,Bk pain vas 6-20wk > 3,M,,, ,,,,,,,
G2138,Bk pain vas 9-15mo <= 3,M,,, ,,,,,,,
G2139,Bk pain vas 9-15mo > 3,M,,, ,,,,,,,
G2140,Leg pain vas 6-20wk <= 3,M,,, ,,,,,,,
G2141,Leg pain vas 6-20wk > 3,M,,, ,,,,,,,
G2142,Fs odi 9-15mo postop<= 22,M,,, ,,,,,,,
G2143,Fs odi 9-15mo > 22,M,,, ,,,,,,,
G2144,Fs odi 6-20wk postop <= 22,M,,, ,,,,,,,
G2145,Fsodi 6-20wk >22 or chg 30pt,M,,, ,,,,,,,
G2146,Leg pain vas 9-15mo <= 3,M,,, ,,,,,,,
G2147,Leg pain vas 9-15mo > 3,M,,, ,,,,,,,
G2148,Mpm used,M,,, ,,,,,,,
G2149,No mpm med rsn,M,,, ,,,,,,,
G2150,No mpm,M,,, ,,,,,,,
G2151,Dx degen neuro,M,,, ,,,,,,,
G2152,Res change sc >=0,M,,, ,,,,,,,
G2167,Res change sc < 0,M,,, ,,,,,,,
G2168,Svs by pt in home health,B,,, ,,,,,,,
G2169,Svs by ot in home health,B,,, ,,,,,,,
G2172,Tx for opioid use demo proj,A,,, ,,,,,,,
G2173,Uri w comorb 12m oth dx,M,,, ,,,,,,,
G2174,Uri new rx antibiotic 30d,M,,, ,,,,,,,
G2175,Pt comorb dx 12m of epi,M,,, ,,,,,,,
G2176,Outpt ed obs w inpt admit,M,,, ,,,,,,,
G2177,Bronch w rx antibx 30d,M,,, ,,,,,,,
G2178,Pt not elig low neuro ex,M,,, ,,,,,,,
G2179,Med doc rsn no low ex,M,,, ,,,,,,,
G2180,Inelig footwr eval,M,,, ,,,,,,,
G2181,Bmi not doc medrsn ptref,M,,, ,,,,,,,
G2182,Pt 1st biolog antirheum,M,,, ,,,,,,,
G2183,Doc pt unable comm,M,,, ,,,,,,,
G2184,No caregiver,M,,, ,,,,,,,
G2185,Caregiver dem trained,M,,, ,,,,,,,
G2186,Pt ref app rsrcs,M,,, ,,,,,,,
G2187,Clin ind img hd trauma,M,,, ,,,,,,,
G2188,Pt 50 yrs w/clin ind hd,M,,, ,,,,,,,
G2189,Img hd abnml neuro exam,M,,, ,,,,,,,
G2190,Ind img hd rad neck,M,,, ,,,,,,,
G2191,Ind img hd pos hd ache,M,,, ,,,,,,,
G2192,>55 yrs temp hd ache,M,,, ,,,,,,,
G2193,<6yr new onset hd ache,M,,, ,,,,,,,
G2194,New hdache ped pt dis,M,,, ,,,,,,,
G2195,Occip hdache child,M,,, ,,,,,,,
G2196,Screen unhlthy etoh use,M,,, ,,,,,,,
G2197,Screen hlthy etoh use,M,,, ,,,,,,,
G2199,Not scrn etoh no rsn,M,,, ,,,,,,,
G2200,Unhlthy etoh rcvd couns,M,,, ,,,,,,,
G2202,No rsn no brief couns,M,,, ,,,,,,,
G2204,Pt 45-85 w/ scope,M,,, ,,,,,,,
G2205,Preg drng adjv trtmt,M,,, ,,,,,,,
G2206,Adjv trtmt chemo her2,M,,, ,,,,,,,
G2207,Rsn no trtmt chem her2,M,,, ,,,,,,,
G2208,No trtmt chemo and her2,M,,, ,,,,,,,
G2209,Refused to participate,M,,, ,,,,,,,
G2210,No neck fs prom no rsn,M,,, ,,,,,,,
G2211,Complex e/m visit add on,B,,, ,,,,,,,
G2212,Prolong outpt/office vis,N,,, ,,,,,,,
G2213,Initiat med assist tx in er,N,,, ,,,,,,,
G2214,Init/sub psych care m 1st 30,S,5822,1.0374,$92.50,.,$18.50,,,,,
G2215,Home supply nasal naloxone,A,,, ,,,,,,,
G2216,Home supply inject naloxon,A,,, ,,,,,,,
G2250,"Remot img sub by pt, non e/m",A,,, ,,,,,,,
G2251,"Brief chkin, 5-10, non-e/m",A,,, ,,,,,,,
G2252,"Brief chkin by md/qhp, 11-20",A,,, ,,,,,,,
G3002,Chronic pain mgmt 30 mins,M,,, ,,,,,,,
G3003,Chronic pain mgmt addl 15m,M,,, ,,,,,,,
G4000,Dermatology ss,M,,, ,,,,,,,
G4001,Diagnostic rad ss,M,,, ,,,,,,,
G4002,Ep cardio ss,M,,, ,,,,,,,
G4003,Emergency med ss,M,,, ,,,,,,,
G4004,Endocrinology ss,M,,, ,,,,,,,
G4005,Family medicine ss,M,,, ,,,,,,,
G4006,Gastroenterology ss,M,,, ,,,,,,,
G4007,General surgery ss,M,,, ,,,,,,,
G4008,Geriatrics ss,M,,, ,,,,,,,
G4009,Hospitalists ss,M,,, ,,,,,,,
G4010,Infectious disease ss,M,,, ,,,,,,,
G4011,Internal medicine ss,M,,, ,,,,,,,
G4012,Interventional rad ss,M,,, ,,,,,,,
G4013,Mntal/behav/psych hlth ss,M,,, ,,,,,,,
G4014,Nephrology ss,M,,, ,,,,,,,
G4015,Neurology ss,M,,, ,,,,,,,
G4016,Neurosurgical ss,M,,, ,,,,,,,
G4017,Nutrition/dietician ss,M,,, ,,,,,,,
G4018,Ob/gyn ss,M,,, ,,,,,,,
G4019,Oncology/hema ss,M,,, ,,,,,,,
G4020,Ophthalmology/optometry ss,M,,, ,,,,,,,
G4021,Orthopedic surgery ss,M,,, ,,,,,,,
G4022,Otolaryngology ss,M,,, ,,,,,,,
G4023,Pathology ss,M,,, ,,,,,,,
G4024,Pediatrics ss,M,,, ,,,,,,,
G4025,Physical medicine ss,M,,, ,,,,,,,
G4026,Phys/occ therapy ss,M,,, ,,,,,,,
G4027,Plastic surgery ss,M,,, ,,,,,,,
G4028,Podiatry ss,M,,, ,,,,,,,
G4029,Preventive medicine ss,M,,, ,,,,,,,
G4030,Pulmonology ss,M,,, ,,,,,,,
G4031,Radiation oncology ss,M,,, ,,,,,,,
G4032,Rheumatology ss,M,,, ,,,,,,,
G4033,Skilled nursing facility ss,M,,, ,,,,,,,
G4034,Speech language path ss,M,,, ,,,,,,,
G4035,Thoracic surgery ss,M,,, ,,,,,,,
G4036,Urgent care ss,M,,, ,,,,,,,
G4037,Urology ss,M,,, ,,,,,,,
G4038,Vascular surgery ss,M,,, ,,,,,,,
G6001,Echo guidance radiotherapy,B,,, ,,,,,,,
G6002,Stereoscopic x-ray guidance,B,,, ,,,,,,,
G6003,Radiation treatment delivery,B,,, ,,,,,,,
G6004,Radiation treatment delivery,B,,, ,,,,,,,
G6005,Radiation treatment delivery,B,,, ,,,,,,,
G6006,Radiation treatment delivery,B,,, ,,,,,,,
G6007,Radiation treatment delivery,B,,, ,,,,,,,
G6008,Radiation treatment delivery,B,,, ,,,,,,,
G6009,Radiation treatment delivery,B,,, ,,,,,,,
G6010,Radiation treatment delivery,B,,, ,,,,,,,
G6011,Radiation treatment delivery,B,,, ,,,,,,,
G6012,Radiation treatment delivery,B,,, ,,,,,,,
G6013,Radiation treatment delivery,B,,, ,,,,,,,
G6014,Radiation treatment delivery,B,,, ,,,,,,,
G6015,Radiation tx delivery imrt,B,,, ,,,,,,,
G6016,Delivery comp imrt,B,,, ,,,,,,,
G6017,Intrafraction track motion,B,,, ,,,,,,,
G8395,Lvef>=40% doc normal or mild,M,,, ,,,,,,,
G8396,Lvef not performed,M,,, ,,,,,,,
G8397,Dil macula/fundus exam/w doc,M,,, ,,,,,,,
G8399,Pt w/dxa results document,M,,, ,,,,,,,
G8400,Pt w/dxa no results doc,M,,, ,,,,,,,
G8404,Low extemity neur exam docum,M,,, ,,,,,,,
G8405,Low extemity neur not perfor,M,,, ,,,,,,,
G8410,Eval on foot documented,M,,, ,,,,,,,
G8415,Eval on foot not performed,M,,, ,,,,,,,
G8416,Pt inelig footwear evaluatio,M,,, ,,,,,,,
G8417,Calc bmi abv up param f/u,M,,, ,,,,,,,
G8418,Calc bmi blw low param f/u,M,,, ,,,,,,,
G8419,Calc bmi out nrm param nof/u,M,,, ,,,,,,,
G8420,Calc bmi norm parameters,M,,, ,,,,,,,
G8421,Bmi not calculated,M,,, ,,,,,,,
G8427,Docrev cur meds by elig clin,M,,, ,,,,,,,
G8428,Cur meds not document,M,,, ,,,,,,,
G8430,Doc med rsn no medrec,M,,, ,,,,,,,
G8431,Pos clin depres scrn f/u doc,M,,, ,,,,,,,
G8432,"Dep scr not doc, rng",M,,, ,,,,,,,
G8433,Scr for dep not cpt doc rsn,M,,, ,,,,,,,
G8450,Beta-bloc rx pt w/abn lvef,M,,, ,,,,,,,
G8451,Pt w/abn lvef inelig b-bloc,M,,, ,,,,,,,
G8452,Pt w/abn lvef b-bloc no rx,M,,, ,,,,,,,
G8465,High risk recurrence pro ca,M,,, ,,,,,,,
G8473,Ace/arb thxpy rx'd,M,,, ,,,,,,,
G8474,Ace/arb not rx'd; doc reas,M,,, ,,,,,,,
G8475,Ace/arb thxpy not rx'd,M,,, ,,,,,,,
G8476,Bp sys <140 and dias <90,M,,, ,,,,,,,
G8477,Bp sys>=140 and/or dias >=90,M,,, ,,,,,,,
G8478,Bp not performed/doc,M,,, ,,,,,,,
G8510,"Scr dep neg, no plan reqd",M,,, ,,,,,,,
G8511,"Scr dep pos, no plan doc rng",M,,, ,,,,,,,
G8535,Eld maltreatment not doc,M,,, ,,,,,,,
G8536,No doc elder mal scrn,M,,, ,,,,,,,
G8539,Doc funct and care plan,M,,, ,,,,,,,
G8540,Foa not doc as being perf,M,,, ,,,,,,,
G8541,No doc cur funct assess,M,,, ,,,,,,,
G8542,Doc funct no deficiencies,M,,, ,,,,,,,
G8543,Cur funct asses; no care pln,M,,, ,,,,,,,
G8559,Pt ref doc oto eval,M,,, ,,,,,,,
G8560,Pt hx act drain prev 90 days,M,,, ,,,,,,,
G8561,Pt inelig for ref oto eval,M,,, ,,,,,,,
G8562,Pt no hx act drain 90 d,M,,, ,,,,,,,
G8563,Pt no ref oto reas no spec,M,,, ,,,,,,,
G8564,Pt ref oto eval,M,,, ,,,,,,,
G8565,Ver doc hear loss,M,,, ,,,,,,,
G8566,Pt inelig ref oto eval,M,,, ,,,,,,,
G8567,Pt no doc hear loss,M,,, ,,,,,,,
G8568,Pt no ref otolo no spec,M,,, ,,,,,,,
G8569,Prol intubation req,M,,, ,,,,,,,
G8570,No prol intub req,M,,, ,,,,,,,
G8575,Postop ren fail,M,,, ,,,,,,,
G8576,No postop ren fail,M,,, ,,,,,,,
G8577,Reop req bld grft oth,M,,, ,,,,,,,
G8578,No reop req bld grft oth,M,,, ,,,,,,,
G8598,Asa/antiplat ther used,M,,, ,,,,,,,
G8599,No asa/antiplat ther use rng,M,,, ,,,,,,,
G8600,Tpa initi w/in 4.5 hr,M,,, ,,,,,,,
G8601,No elig tpa init w/in 4.5 hr,M,,, ,,,,,,,
G8602,No tpa init w/in 4.5 hr,M,,, ,,,,,,,
G8633,Pharm ther osteo rx,M,,, ,,,,,,,
G8635,No pharm ther osteo rx,M,,, ,,,,,,,
G8647,Rafscrs ki scor >= 0,M,,, ,,,,,,,
G8648,Rafscrs ki scor < 0,M,,, ,,,,,,,
G8650,Rafs crs ki no scor no rsn,M,,, ,,,,,,,
G8651,Rafscrs hi scor >=0,M,,, ,,,,,,,
G8652,Rafscrs hi scor < 0,M,,, ,,,,,,,
G8654,Rafs crs hi no scor no surv,M,,, ,,,,,,,
G8655,Rafscrs llfai scor >= 0,M,,, ,,,,,,,
G8656,Rafscrs llfai scor < 0,M,,, ,,,,,,,
G8658,Rafscrs llfai no scor + surv,M,,, ,,,,,,,
G8659,Rafscrs lbi scor >= 0,M,,, ,,,,,,,
G8660,Rafscrs lbi scor < 0,M,,, ,,,,,,,
G8661,Rafscrs lbi no scor,M,,, ,,,,,,,
G8662,Rafs crs lbi no scor no surv,M,,, ,,,,,,,
G8663,Rafscrs si scor >= 0,M,,, ,,,,,,,
G8664,Rafscrs si scor < 0,M,,, ,,,,,,,
G8666,Rafs crs si no scor no surv,M,,, ,,,,,,,
G8667,Rafscrs ewh scor >= 0,M,,, ,,,,,,,
G8668,Rafscrs ewh scor < 0,M,,, ,,,,,,,
G8670,Rafs crs ewh no scor no surv,M,,, ,,,,,,,
G8694,Lvef <=40%,M,,, ,,,,,,,
G8708,Antibiotic not pres,M,,, ,,,,,,,
G8709,Uri ep compete diag,M,,, ,,,,,,,
G8710,Pt pres antibiotic,M,,, ,,,,,,,
G8711,Pres antibx on/within 3 day,M,,, ,,,,,,,
G8712,Not pres antibiotic,M,,, ,,,,,,,
G8721,"Pt, pn, hist grade doc",M,,, ,,,,,,,
G8722,"Med reas pt, pn, not doc",M,,, ,,,,,,,
G8723,Spec sit not prim tumor,M,,, ,,,,,,,
G8724,"Pt, pn, hist grade not doc",M,,, ,,,,,,,
G8733,Doc pos elder mal scrn plan,M,,, ,,,,,,,
G8734,Doc neg eld req,M,,, ,,,,,,,
G8735,Eld mal scrn pos no plan,M,,, ,,,,,,,
G8749,No signs melanoma,M,,, ,,,,,,,
G8752,Sys bp less 140,M,,, ,,,,,,,
G8753,Sys bp > or = 140,M,,, ,,,,,,,
G8754,Dias bp less 90,M,,, ,,,,,,,
G8755,Dias bp > or = 90,M,,, ,,,,,,,
G8756,No bp measure doc,M,,, ,,,,,,,
G8783,Bp scrn perf rec interval,M,,, ,,,,,,,
G8785,Bp scrn no perf at interval,M,,, ,,,,,,,
G8797,Specimen site not esophagus,M,,, ,,,,,,,
G8798,Specimen site not prostate,M,,, ,,,,,,,
G8806,Perf ultrsnd to lct preg doc,M,,, ,,,,,,,
G8807,No ta tv ultrasnd,M,,, ,,,,,,,
G8808,"Ultrasound not perf, rng",M,,, ,,,,,,,
G8815,Doc reas no statin therapy,M,,, ,,,,,,,
G8816,Statin med pres at disch,M,,, ,,,,,,,
G8817,Doc reas no statin med disch,M,,, ,,,,,,,
G8826,Pt disch home day #2 evar,M,,, ,,,,,,,
G8833,Pt not disch home day#2 evar,M,,, ,,,,,,,
G8834,Pt disch home day #2 cea,M,,, ,,,,,,,
G8838,Not disch home by day #2,M,,, ,,,,,,,
G8839,Sleep apnea assess,M,,, ,,,,,,,
G8840,Doc reas no sleep apnea,M,,, ,,,,,,,
G8841,No sleep apnea assess,M,,, ,,,,,,,
G8842,Ahi rdi rei doc win 2mo,M,,, ,,,,,,,
G8843,Doc reas no ahi rdi rei,M,,, ,,,,,,,
G8844,No ahi rdi rei ini dx no rsn,M,,, ,,,,,,,
G8845,Pos airway press prescribed,M,,, ,,,,,,,
G8846,Mod or severe osa,M,,, ,,,,,,,
G8849,Doc reas no pos air press,M,,, ,,,,,,,
G8850,No pap prescribed,M,,, ,,,,,,,
G8851,Adhere tx assess at lst ann,M,,, ,,,,,,,
G8854,Reas no adhere therapy,M,,, ,,,,,,,
G8855,Ther not assessed annually,M,,, ,,,,,,,
G8856,Ref for oto eval,M,,, ,,,,,,,
G8857,No elig ref for oto eval,M,,, ,,,,,,,
G8858,Not ref for oto eval,M,,, ,,,,,,,
G8863,No assess bone loss,M,,, ,,,,,,,
G8864,Pneumococcal vaccine admin,M,,, ,,,,,,,
G8865,Doc med reas no pneumococcal,M,,, ,,,,,,,
G8866,Doc pt reas no pneumococcal,M,,, ,,,,,,,
G8867,No pneumococcal admin,M,,, ,,,,,,,
G8869,Doc immune hep b antitnf,M,,, ,,,,,,,
G8875,Breast cancer dx min invsive,M,,, ,,,,,,,
G8876,Doc reas no min inv dx,M,,, ,,,,,,,
G8877,No brst cncr dx min invasive,M,,, ,,,,,,,
G8878,Sent lymph node biopsy,M,,, ,,,,,,,
G8880,Sen lym p node biop not perf,M,,, ,,,,,,,
G8881,Brst cncr stage > t1n0m0,M,,, ,,,,,,,
G8882,No sent lymph node biopsy,M,,, ,,,,,,,
G8907,Pt doc no events on discharg,M,,, ,,,,,,,
G8908,Pt doc w burn prior to d/c,M,,, ,,,,,,,
G8909,Pt doc no burn prior to d/c,M,,, ,,,,,,,
G8910,Pt doc to have fall in asc,M,,, ,,,,,,,
G8911,Pt doc no fall in asc,M,,, ,,,,,,,
G8912,Pt doc with wrong event,M,,, ,,,,,,,
G8913,Pt doc no wrong event,M,,, ,,,,,,,
G8914,Pt trans to hosp post d/c,M,,, ,,,,,,,
G8915,Pt not trans to hosp at d/c,M,,, ,,,,,,,
