NDC,RXCUI,QUMI Code,Package Count,Supplier,Description,Dosage Form,Dosage Route,Strength,Measure,ANDA,Generic Description,DEA
00641-0121-25,854194,q7ppe6f,25,Hikma Pharmaceuticals USA Inc.,Hydromorphone HCl 2 mg Vial,Vial,INJECTABLE,2,mg,,HYDROMORPHONE HCl,2
00641-6151-25,854194,q7ppe6f,25,Hikma Pharmaceuticals USA Inc.,Hydromorphone HCl 2 mg Vial,Vial,INJECTABLE,2,mg,ANDA202159,HYDROMORPHONE HCl,2
63323-0853-25,854194,q7ppe6f,25,"Fresenius Kabi USA, LLC",Hydromorphone HCl 2 mg Vial,Vial,INJECTABLE,2,mg,NDA019034,HYDROMORPHONE HCl,2
00944-3051-02,1719222,q7ygxrv,1,"Takeda Pharmaceuticals America, Inc.","Antihemophilic factor, human recombinant 1 UNT Vial [Advate]",Vial,INJECTABLE,2,mL,BLA125063,,
00944-3052-02,1719222,q7ygxrv,1,"Takeda Pharmaceuticals America, Inc.","Antihemophilic factor, human recombinant 1 UNT Vial [Advate]",Vial,INJECTABLE,2,mL,BLA125063,,
00944-3053-02,1719222,q7ygxrv,1,"Takeda Pharmaceuticals America, Inc.","Antihemophilic factor, human recombinant 1 UNT Vial [Advate]",Vial,INJECTABLE,2,mL,BLA125063,,
00944-3054-02,1719222,q7ygxrv,1,"Takeda Pharmaceuticals America, Inc.","Antihemophilic factor, human recombinant 1 UNT Vial [Advate]",Vial,INJECTABLE,2,mL,BLA125063,,
22840-5466-05,900746,q7z8xgs,1,"Greer Laboratories, Inc.",Western white pine pollen extract 50 mg/mL Bottle,Bottle,INJECTABLE,250,mg,BLA101833,PINUS MONTICOLA POLLEN,
00069-3034-20,1191138,q7zg8zq,1,Pfizer Laboratories Div Pfizer Inc,Doxorubicin HCl 2 mg/mL Vial [Adriamycin],Vial,INJECTABLE,200,mg,NDA050629,DOXORUBICIN HCl,
00069-4037-01,1191138,q7zg8zq,1,Pfizer Laboratories Div Pfizer Inc,Doxorubicin HCl 2 mg/mL Vial [Adriamycin],Vial,INJECTABLE,200,mg,NDA050629,DOXORUBICIN HCl,
00143-9087-01,1191138,q7zg8zq,1,Hikma Pharmaceuticals USA Inc.,Doxorubicin HCl 2 mg/mL Vial [Adriamycin],Vial,INJECTABLE,200,mg,ANDA064097,DOXORUBICIN HCl,
00143-9091-01,1191138,q7zg8zq,1,Hikma Pharmaceuticals USA Inc.,Doxorubicin HCl 2 mg/mL Vial [Adriamycin],Vial,INJECTABLE,200,mg,ANDA064097,DOXORUBICIN HCl,
00143-9372-01,1191138,q7zg8zq,1,Hikma Pharmaceuticals USA Inc.,Doxorubicin HCl 2 mg/mL Vial [Adriamycin],Vial,INJECTABLE,200,mg,ANDA064097,DOXORUBICIN HCl,
00143-9546-01,1191138,q7zg8zq,1,Hikma Pharmaceuticals USA Inc.,Doxorubicin HCl 2 mg/mL Vial [Adriamycin],Vial,INJECTABLE,200,mg,ANDA064097,DOXORUBICIN HCl,
16714-0001-01,1191138,q7zg8zq,1,Northstar RxLLC,Doxorubicin HCl 2 mg/mL Vial [Adriamycin],Vial,INJECTABLE,200,mg,ANDA203622,DOXORUBICIN HCl,
25021-0207-51,1191138,q7zg8zq,1,Sagent Pharmaceuticals,Doxorubicin HCl 2 mg/mL Vial [Adriamycin],Vial,INJECTABLE,200,mg,ANDA209825,DOXORUBICIN HCl,
45963-0733-60,1191138,q7zg8zq,1,"Actavis Pharma, Inc.",Doxorubicin HCl 2 mg/mL Vial [Adriamycin],Vial,INJECTABLE,200,mg,ANDA203622,DOXORUBICIN HCl,
62756-0827-40,1191138,q7zg8zq,1,"Sun Pharmaceutical Industries, Inc.",Doxorubicin HCl 2 mg/mL Vial [Adriamycin],Vial,INJECTABLE,200,mg,ANDA091418,DOXORUBICIN HCl,
63323-0101-61,1191138,q7zg8zq,1,"Fresenius Kabi USA, LLC",Doxorubicin HCl 2 mg/mL Vial [Adriamycin],Vial,INJECTABLE,200,mg,ANDA063277,DOXORUBICIN HCl,
68083-0250-01,1191138,q7zg8zq,1,Gland Pharma Limited,Doxorubicin HCl 2 mg/mL Vial [Adriamycin],Vial,INJECTABLE,200,mg,ANDA209825,DOXORUBICIN HCl,
70860-0208-51,1191138,q7zg8zq,1,"Athenex Pharmaceutical Division, LLC.",Doxorubicin HCl 2 mg/mL Vial [Adriamycin],Vial,INJECTABLE,200,mg,ANDA209825,DOXORUBICIN HCl,
22840-3466-02,900716,q8a0y8d,1,"Greer Laboratories, Inc.",Shortleaf pine pollen extract 100 mg/mL Vial,Vial,INJECTABLE,1000,mg,BLA101833,PINUS ECHINATA POLLEN,
52670-0551-30,1746886,q8c799m,1,Mayo Clinic,Fludeoxyglucose f-18 7200 MCI Vial [Fludeoxyglucose F 18],Vial,INJECTABLE,7200,MCI,ANDA203612,FLUDEOXYGLUCOSE F-18,
00404-9942-01,992858,q8dwxcd,1,"Henry Schein, Inc.",1 mL promethazine HCl 50 mg/mL Ampule [Phenergan],Ampule,INJECTABLE,50,mg,ANDA083312,PROMETHAZINE HCl,
00641-0949-35,992858,q8dwxcd,25,Hikma Pharmaceuticals USA Inc.,1 mL promethazine HCl 50 mg/mL Ampule [Phenergan],Ampule,INJECTABLE,50,mg,ANDA083312,PROMETHAZINE HCl,
00641-1496-35,992858,q8dwxcd,25,Hikma Pharmaceuticals USA Inc.,1 mL promethazine HCl 50 mg/mL Ampule [Phenergan],Ampule,INJECTABLE,50,mg,ANDA083312,PROMETHAZINE HCl,
00641-6083-25,992858,q8dwxcd,25,Hikma Pharmaceuticals USA Inc.,1 mL promethazine HCl 50 mg/mL Ampule [Phenergan],Ampule,INJECTABLE,50,mg,ANDA083312,PROMETHAZINE HCl,
39822-5550-06,992858,q8dwxcd,25,"XGen Pharmaceuticals DJB, Inc.",1 mL promethazine HCl 50 mg/mL Ampule [Phenergan],Ampule,INJECTABLE,50,mg,ANDA040737,PROMETHAZINE HCl,
51662-1248-01,992858,q8dwxcd,1,"HF Acquisition Co. LLC, DBA HealthFirst",1 mL promethazine HCl 50 mg/mL Ampule [Phenergan],Ampule,INJECTABLE,50,mg,ANDA083312,PROMETHAZINE HCl,
51662-1248-03,992858,q8dwxcd,25,"HF Acquisition Co. LLC, DBA HealthFirst",1 mL promethazine HCl 50 mg/mL Ampule [Phenergan],Ampule,INJECTABLE,50,mg,ANDA083312,PROMETHAZINE HCl,
52584-0496-31,992858,q8dwxcd,1,"General Injectables & Vaccines, Inc",1 mL promethazine HCl 50 mg/mL Ampule [Phenergan],Ampule,INJECTABLE,50,mg,ANDA083312,PROMETHAZINE HCl,
68403-1100-07,544495,q8y8d0k,1,CALIFORNIA DEPARTMENT OF PUBLIC HEALTH,Botulism immune globulin IV human 100 mg Vial [BabyBIG],Vial,INJECTABLE,100,mg,BLA125034,HUMAN BOTULINUM NEUROTOXIN A/B IMMUNE GLOBULIN,
49502-0500-92,727347,q94gwep,2,Mylan Specialty L.P.,NDA019430 0.3 mL epinephrine 1 mg/mL Auto-Injector [Epipen],Auto-Injector,INJECTABLE,1,mg/mL,NDA019430,EPINEPHRINE,
51662-1224-01,727347,q94gwep,1,"HF Acquisition Co LLC, DBA HealthFirst",NDA019430 0.3 mL epinephrine 1 mg/mL Auto-Injector [Epipen],Auto-Injector,INJECTABLE,1,mg/mL,NDA019430,EPINEPHRINE,
70518-1224-00,727347,q94gwep,2,REMEDYREPACK INC.,NDA019430 0.3 mL epinephrine 1 mg/mL Auto-Injector [Epipen],Auto-Injector,INJECTABLE,1,mg/mL,NDA019430,EPINEPHRINE,
76420-0584-02,727347,q94gwep,2,"Asclemed USA, Inc.",NDA019430 0.3 mL epinephrine 1 mg/mL Auto-Injector [Epipen],Auto-Injector,INJECTABLE,1,mg/mL,NDA019430,EPINEPHRINE,
22840-3497-02,852753,q98jw4y,1,"Greer Laboratories, Inc.",Western sycamore pollen extract 50 mg/mL Vial,Vial,INJECTABLE,500,mg,BLA101833,PLATANUS RACEMOSA POLLEN,
22840-5473-02,852753,q98jw4y,1,"Greer Laboratories, Inc.",Western sycamore pollen extract 50 mg/mL Vial,Vial,INJECTABLE,500,mg,BLA101833,PLATANUS RACEMOSA POLLEN,
00169-7901-01,1990862,q9rh63w,1,Novo Nordisk,"Coagulation factor IX (recombinant), glycopegylated 1 UNT Vial [Rebinyn]",Vial,INJECTABLE,4,mL,BLA125611,,
00169-7901-97,1990862,q9rh63w,1,Novo Nordisk,"Coagulation factor IX (recombinant), glycopegylated 1 UNT Vial [Rebinyn]",Vial,INJECTABLE,4,mL,BLA125611,,
00169-7902-01,1990862,q9rh63w,1,Novo Nordisk,"Coagulation factor IX (recombinant), glycopegylated 1 UNT Vial [Rebinyn]",Vial,INJECTABLE,4,mL,BLA125611,,
00169-7902-97,1990862,q9rh63w,1,Novo Nordisk,"Coagulation factor IX (recombinant), glycopegylated 1 UNT Vial [Rebinyn]",Vial,INJECTABLE,4,mL,BLA125611,,
00169-7905-01,1990862,q9rh63w,1,Novo Nordisk,"Coagulation factor IX (recombinant), glycopegylated 1 UNT Vial [Rebinyn]",Vial,INJECTABLE,4,mL,BLA125611,,
00169-7905-97,1990862,q9rh63w,1,Novo Nordisk,"Coagulation factor IX (recombinant), glycopegylated 1 UNT Vial [Rebinyn]",Vial,INJECTABLE,4,mL,BLA125611,,
42571-0330-80,1667915,q9v0y0m,10,Micro Labs Limited,5 mL isoproterenol HCl 0.2 mg/mL Ampule [Isuprel],Ampule,INJECTABLE,1,mg,ANDA210845,ISOPROTERENOL HCl,
55150-0317-10,1667915,q9v0y0m,10,AuroMedics Pharma LLC,5 mL isoproterenol HCl 0.2 mg/mL Ampule [Isuprel],Ampule,INJECTABLE,1,mg,ANDA211864,ISOPROTERENOL HCl,
69097-0522-35,1667915,q9v0y0m,10,Cipla USA Inc.,5 mL isoproterenol HCl 0.2 mg/mL Ampule [Isuprel],Ampule,INJECTABLE,1,mg,ANDA210322,ISOPROTERENOL HCl,
72485-0113-10,1667915,q9v0y0m,10,Armas Pharmaceuticals Inc.,5 mL isoproterenol HCl 0.2 mg/mL Ampule [Isuprel],Ampule,INJECTABLE,1,mg,ANDA210845,ISOPROTERENOL HCl,
00002-1460-80,2601773,q9vyrxn,4,Eli Lilly and Company,0.5 mL tirzepatide 25 mg/mL Auto-Injector [Mounjaro],Auto-Injector,INJECTABLE,25,mg/mL,NDA215866,TIRZEPATIDE,
00268-8058-30,1922790,qa42j6w,1,"ALK-Abello, Inc.",Giant ragweed pollen extract 20000 UNT/mL / short ragweed pollen extract 20000 UNT/mL Vial,Vial,INJECTABLE,640000; 640000,[PNU]; [PNU],BLA103753,AMBROSIA ARTEMISIIFOLIA; AMBROSIA TRIFIDA POLLEN,
70651-0001-03,413287,qa43pp5,10,hameln pharma gmbh,5 mL pentetate calcium trisodium 200 mg/mL Ampule,Ampule,INJECTABLE,1000,mg,NDA021749,PENTETATE CALCIUM TRISODIUM,
22840-0039-08,854068,qafk77k,1,"Greer Laboratories, Inc.",European house dust mite allergenic extract 30000 AU/mL Vial,Vial,INJECTABLE,900000,[AU],BLA101835,DERMATOPHAGOIDES PTERONYSSINUS,
65044-6692-03,854068,qafk77k,1,Jubilant HollisterStier LLC,European house dust mite allergenic extract 30000 AU/mL Vial,Vial,INJECTABLE,900000,[AU],BLA103871,DERMATOPHAGOIDES PTERONYSSINUS,
70114-0220-02,2640397,qanq2k4,2,Coherus BioSciences Inc,0.8 mL adalimumab-aqvh 50 mg/mL Auto-Injector [Yusimry],Auto-Injector,INJECTABLE,50,mg/mL,BLA761216,ADALIMUMAB,
00264-7612-10,1795251,qaqhaey,24,B. Braun Medical Inc.,Glucose 50 mg/mL / sodium chloride 4.5 mg/mL Container,Container,INJECTABLE,25000; 2250,mg; mg,NDA019631,DEXTROSE; SODIUM CHLORIDE,
00338-0085-03,1795251,qaqhaey,24,Baxter Healthcare Corporation,Glucose 50 mg/mL / sodium chloride 4.5 mg/mL Bag,Bag,INJECTABLE,25000; 2250,mg; mg,NDA016683,DEXTROSE MONOHYDRATE; SODIUM CHLORIDE,
00990-7926-03,1795251,qaqhaey,24,ICU Medical Inc.,Glucose 50 mg/mL / sodium chloride 4.5 mg/mL Bag,Bag,INJECTABLE,25000; 2250,mg; mg,NDA017607,DEXTROSE MONOHYDRATE; SODIUM CHLORIDE,
63323-0869-74,1795251,qaqhaey,20,"Fresenius Kabi USA, LLC",Glucose 50 mg/mL / sodium chloride 4.5 mg/mL Bag,Bag,INJECTABLE,25000; 2250,mg; mg,ANDA211276,DEXTROSE MONOHYDRATE; SODIUM CHLORIDE,
00002-8233-05,847252,qazw99z,5,Eli Lilly and Company,"3 mL insulin lispro 25 UNT/mL / insulin lispro protamine, human 75 UNT/mL Pen Injector [Humalog Mix]",Pen Injector,INJECTABLE,300,[IU],BLA021017,INSULIN LISPRO,
00002-8797-59,847252,qazw99z,5,Eli Lilly and Company,"3 mL insulin lispro 25 UNT/mL / insulin lispro protamine, human 75 UNT/mL Pen Injector [Humalog Mix]",Pen Injector,INJECTABLE,300,[IU],BLA021017,INSULIN LISPRO,
00002-8797-61,847254,qazw99z,1,Eli Lilly and Company,"3 mL insulin lispro 25 UNT/mL / insulin lispro protamine, human 75 UNT/mL Pen Injector [Humalog Mix]",Pen Injector,INJECTABLE,300,[IU],BLA021017,INSULIN LISPRO,
72536-0920-01,2200839,qb4ydw9,1,BWXT Medical Ltd.,Indium in-111 oxyquinoline 1 MCI Vial [Indium In 111 Oxyquinoline],Vial,INJECTABLE,1,MCI,ANDA202586,INDIUM IN-111 OXYQUINOLINE,
22840-9637-04,2101417,qb5nxvr,1,"Greer Laboratories, Inc.",Fusarium moniliforme antigen 20000 UNT/mL / Haematonectria haematococca allergenic extract 20000 UNT/mL Vial,Vial,INJECTABLE,1000000; 1000000,[PNU]; [PNU],BLA101833,GIBBERELLA FUJIKUROI; HAEMATONECTRIA HAEMATOCOCCA,
60842-0002-02,2596175,qb7mv6z,10,"Kaleo, Inc.",0.4 mL naloxone HCl 25 mg/mL Auto-Injector,Auto-Injector,INJECTABLE,25,mg/mL,NDA215457,NALOXONE HCl,
22840-3406-02,2203537,qb9t84g,1,"Greer Laboratories, Inc.",Garrys oak pollen extract 20000 UNT/mL Vial,Vial,INJECTABLE,200000,[PNU],BLA101833,QUERCUS GARRYANA POLLEN,
00268-1024-50,900042,qbdbq1j,1,"ALK-Abello, Inc.",White ash pollen extract 40000 UNT/mL Vial,Vial,INJECTABLE,2000000,[PNU],BLA103753,FRAXINUS AMERICANA POLLEN,
22840-1426-04,900042,qbdbq1j,1,"Greer Laboratories, Inc.",White ash pollen extract 40000 UNT/mL Vial,Vial,INJECTABLE,2000000,[PNU],BLA101833,FRAXINUS AMERICANA POLLEN,
65044-9941-05,1297562,qbds3gf,1,Jubilant HollisterStier LLC,Bald-faced hornet venom protein 0.1 mg/mL Vial,Vial,INJECTABLE,0.55,mg,BLA103885,DOLICHOVESPULA MACULATA VENOM PROTEIN,
00338-0520-13,200318,qbf7yvf,1,Baxter Healthcare Corporation,Soybean oil 300 mg/mL Bag [Intralipid],Bag,INJECTABLE,150000,mg,NDA019942,SOYBEAN OIL,
65219-0537-50,200318,qbf7yvf,12,"Fresenius Kabi USA, LLC",Soybean oil 300 mg/mL Bag [Intralipid],Bag,INJECTABLE,150000,mg,NDA019942,SOYBEAN OIL,
00003-3772-11,1657190,qbgbz8w,1,"E.R. Squibb & Sons, L.L.C.",4 mL nivolumab 10 mg/mL Vial [Opdivo],Vial,INJECTABLE,40,mg,BLA125554,NIVOLUMAB,
00268-1192-10,995746,qc8qat7,1,"ALK-Abello, Inc.",Canada goldenrod pollen extract 50 mg/mL Vial,Vial,INJECTABLE,500,mg,BLA103753,SOLIDAGO CANADENSIS POLLEN,
22840-1332-02,995746,qc8qat7,1,"Greer Laboratories, Inc.",Canada goldenrod pollen extract 50 mg/mL Vial,Vial,INJECTABLE,500,mg,BLA101833,SOLIDAGO CANADENSIS POLLEN,
22840-5308-02,995746,qc8qat7,1,"Greer Laboratories, Inc.",Canada goldenrod pollen extract 50 mg/mL Vial,Vial,INJECTABLE,500,mg,BLA101833,SOLIDAGO CANADENSIS POLLEN,
65044-1630-02,995746,qc8qat7,1,Jubilant HollisterStier LLC,Canada goldenrod pollen extract 50 mg/mL Vial,Vial,INJECTABLE,500,mg,BLA103888,SOLIDAGO CANADENSIS POLLEN,
22840-2654-02,999513,qdsva48,1,"Greer Laboratories, Inc.",Trichothecium roseum allergenic extract 20000 UNT/mL Vial,Vial,INJECTABLE,200000,[PNU],BLA101833,TRICHOTHECIUM ROSEUM,
49281-0405-65,994188,qdxyr7p,10,Sanofi Pasteur Inc.,"Influenza a virus a/michigan/45/2015 x-275 (h1n1) antigen (formaldehyde inactivated), influenza a virus a/singapore/infimh-16-0019/2016 ivr-186 (h3n2) antigen (formaldehyde inactivated), and influenza b virus b/maryland/15/2016 bx-69a (a b/colorado/6/2017-like virus) antigen (formaldehyde inactivated) 0.12; 0.12; 0.12 mg/mL; mg/mL; mg/mL Syringe [Fluzone High-Dose]",Syringe,INJECTABLE,0.12; 0.12; 0.12,mg/mL; mg/mL; mg/mL,BLA103914,INFLUENZA A VIRUS A/BRISBANE/02/2018 IVR-190 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED); INFLUENZA A VIRUS A/KANSAS/14/2017 X-327 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED); INFLUENZA B VIRUS B/MARYLAND/15/2016 BX-69A ANTIGEN (FORMALDEHYDE INACTIVATED),
54092-0701-04,901808,qe6tseh,1,"Takeda Pharmaceuticals America, Inc.",Velaglucerase alfa 400 UNT Vial [Vpriv],Vial,INJECTABLE,10,mg,BLA022575,VELAGLUCERASE ALFA,
43825-0200-01,2612436,qejzq14,1,Mallinckrodt Hospital Products Inc.,Terlipressin 0.85 mg Vial [Terlivaz],Vial,INJECTABLE,0.85,mg,NDA022231,TERLIPRESSIN,
00013-2658-02,762897,qept47h,7,Pfizer Laboratories Div Pfizer Inc,0.25 mL somatropin 8 mg/mL Prefilled Syringe [Genotropin],Prefilled Syringe,INJECTABLE,1,mL/mL,BLA020280,,
00338-1145-03,1090639,qf321jb,1,Baxter Healthcare Corporation,Alanine 8.8 mg/mL / arginine 4.89 mg/mL / calcium chloride 0.004 mEq/mL / dibasic potassium phosphate 2.61 mg/mL / glucose 100 mg/mL / glycine 4.38 mg/mL / histidine 2.04 mg/mL / isoleucine 2.55 mg/mL / leucine 3.11 mg/mL / lysine 2.47 mg/mL / magnesium chloride 0.01 mEq/mL / methionine 1.7 mg/mL / phenylalanine 2.38 mg/mL / proline 2.89 mg/mL / serine 2.13 mg/mL / sodium acetate trihydrate 2.97 mg/mL / sodium chloride 0.013 mEq/mL / threonine 1.79 mg/mL / tryptophan 0.77 mg/mL / tyrosine 0.17 mg/mL / valine 2.47 mg/mL Bag [Clinimix E 4.25/10],Bag,INJECTABLE,8800; 4900; 330; 100000; 4380; 2040; 2550; 3110; 2470; 510; 1700; 2380; 2610; 2900; 2130; 2970; 770; 1800; 770; 170; 2470,mg; mg; mg; mg; mg; mg; mg; mg; mg; mg; mg; mg; mg; mg; mg; mg; mg; mg; mg; mg; mg,NDA020678,"ALANINE; ARGININE; CALCIUM CHLORIDE; DEXTROSE; GLYCINE; HISTIDINE; ISOLEUCINE; LEUCINE; LYSINE; MAGNESIUM CHLORIDE; METHIONINE; PHENYLALANINE; POTASSIUM PHOSPHATE, DIBASIC; PROLINE; SERINE; SODIUM ACETATE; SODIUM CHLORIDE; THREONINE; TRYPTOPHAN; TYROSINE; VALINE",
22840-2479-02,1044322,qfjcy96,1,"Greer Laboratories, Inc.",Gambels oak pollen extract 100 mg/mL Vial,Vial,INJECTABLE,1000,mg,BLA101833,QUERCUS GAMBELII POLLEN,
00268-8085-05,968544,qfkc20r,1,"ALK-Abello, Inc.",Aspergillus fumigatus allergenic extract 50 mg/mL Vial,Vial,INJECTABLE,275,mg,BLA103753,ASPERGILLUS FUMIGATUS,
00548-9502-00,1667915,qfqvz45,10,"Amphastar Pharmaceuticals, Inc.",5 mL isoproterenol HCl 0.2 mg/mL Vial [Isuprel],Vial,INJECTABLE,1,mg,ANDA210106,ISOPROTERENOL HCl,
10702-0364-51,,qfqvz45,10,"KVK-Tech, Inc.",Isoproterenol HCl 1 mg Vial,Vial,INJECTABLE,1,mg,ANDA215542,ISOPROTERENOL HCl,
14789-0015-05,1667915,qfqvz45,10,Nexus Pharmaceuticals Inc,5 mL isoproterenol HCl 0.2 mg/mL Vial [Isuprel],Vial,INJECTABLE,1,mg,ANDA206961,ISOPROTERENOL HCl,
23155-0661-41,1667915,qfqvz45,10,Heritage Pharmaceuticals Inc. d/b/a Avet Pharmaceuticals Inc.,5 mL isoproterenol HCl 0.2 mg/mL Vial [Isuprel],Vial,INJECTABLE,1,mg,ANDA212189,ISOPROTERENOL HCl,
23155-0661-42,1667915,qfqvz45,5,Heritage Pharmaceuticals Inc. d/b/a Avet Pharmaceuticals Inc.,5 mL isoproterenol HCl 0.2 mg/mL Vial [Isuprel],Vial,INJECTABLE,1,mg,ANDA212189,ISOPROTERENOL HCl,
54879-0039-15,1667915,qfqvz45,10,STI Pharma LLC,5 mL isoproterenol HCl 0.2 mg/mL Vial [Isuprel],Vial,INJECTABLE,1,mg,ANDA215542,ISOPROTERENOL HCl,
69918-0735-10,1667915,qfqvz45,10,Amring Pharmaceuticals Inc.,5 mL isoproterenol HCl 0.2 mg/mL Vial [Isuprel],Vial,INJECTABLE,1,mg,ANDA211237,ISOPROTERENOL HCl,
70121-1605-07,1667915,qfqvz45,10,Amneal Pharmaceuticals LLC,5 mL isoproterenol HCl 0.2 mg/mL Vial [Isuprel],Vial,INJECTABLE,1,mg,ANDA210576,ISOPROTERENOL HCl,
70860-0306-05,1667915,qfqvz45,5,"Athenex Pharmaceutical Division, LLC.",5 mL isoproterenol HCl 0.2 mg/mL Vial [Isuprel],Vial,INJECTABLE,1,mg,ANDA212189,ISOPROTERENOL HCl,
70860-0306-06,1667915,qfqvz45,10,"Athenex Pharmaceutical Division, LLC.",5 mL isoproterenol HCl 0.2 mg/mL Vial [Isuprel],Vial,INJECTABLE,1,mg,ANDA212189,ISOPROTERENOL HCl,
22840-1646-01,991857,qfv304r,1,"Greer Laboratories, Inc.",Candida albicans allergenic extract 1 mg/mL Vial,Vial,INJECTABLE,5,mg,BLA101833,CANDIDA ALBICANS,
57894-0350-01,1431647,qg2yq0a,1,"Janssen Biotech, Inc.",4 mL golimumab 12.5 mg/mL Vial [Simponi],Vial,INJECTABLE,50,mg,BLA125433,GOLIMUMAB,
57894-0350-89,1431647,qg2yq0a,1,"Janssen Biotech, Inc.",4 mL golimumab 12.5 mg/mL Vial [Simponi],Vial,INJECTABLE,50,mg,BLA125433,GOLIMUMAB,
00078-1000-60,2588269,qg3bsxn,1,Novartis Pharmaceuticals Corporation,1.5 mL inclisiran 189 mg/mL Prefilled Syringe [Leqvio],Prefilled Syringe,INJECTABLE,284,mg,NDA214012,INCLISIRAN SODIUM,
00078-1000-98,2588269,qg3bsxn,1,Novartis Pharmaceuticals Corporation,1.5 mL inclisiran 189 mg/mL Prefilled Syringe [Leqvio],Prefilled Syringe,INJECTABLE,284,mg,NDA214012,INCLISIRAN SODIUM,
11994-0121-06,1495600,qg3r5dh,1,"Lantheus Medical Imaging, Inc.",Gallium citrate ga-67 6.6 MCI Vial [Gallium],Vial,INJECTABLE,6.6,MCI,NDA017478,GALLIUM CITRATE GA-67,
69945-0180-06,1495600,qg3r5dh,1,Curium US LLC,Gallium citrate ga-67 6.6 MCI Vial,Vial,INJECTABLE,6.6,MCI,NDA018058,GALLIUM CHLORIDE GA-67,
22840-5334-04,1115810,qgb0r48,1,"Greer Laboratories, Inc.",Saltbush pollen extract 25 mg/mL Vial,Vial,INJECTABLE,1250,mg,BLA101833,ATRIPLEX WRIGHTII POLLEN,
00143-9578-10,1010033,qgsz9k0,10,Hikma Pharmaceuticals USA Inc.,Lidocaine HCl 10 mg/mL Vial [Sure-Amp Lignocaine HCl],Vial,INJECTABLE,300,mg,ANDA080407,LIDOCAINE HCl,
00641-6234-10,2598128,qgv4vhp,10,Hikma Pharmaceuticals USA Inc.,5 mL succinylcholine chloride 20 mg/mL Prefilled Syringe,Prefilled Syringe,INJECTABLE,100,mg,NDA215143,SUCCINYLCHOLINE CHLORIDE DIHYDRATE,
65044-1237-03,852220,qgzchjd,1,Jubilant HollisterStier LLC,Smooth brome pollen extract 50 mg/mL Vial,Vial,INJECTABLE,1500,mg,BLA103888,BROMUS INERMIS POLLEN,
65044-1702-03,852224,qgzchjd,1,Jubilant HollisterStier LLC,Shagbark hickory pollen extract 50 mg/mL Vial,Vial,INJECTABLE,1500,mg,BLA103888,CARYA OVATA POLLEN,
00941-0487-01,800115,qh00wwb,1,Baxter Healthcare Corporation,Calcium chloride 0.000996 mEq/mL / glucose 1 mg/mL / magnesium chloride 0.0000245 mEq/mL / sodium chloride 0.00368 mEq/mL / sodium lactate 0.0016 mEq/mL Intraperitoneal Solution [Dianeal Low Calcium 2.5],Intraperitoneal Solution,INJECTABLE,920; 125000; 254; 27000; 22400,mg; mg; mg; mg; mg,NDA017512,CALCIUM CHLORIDE; DEXTROSE MONOHYDRATE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE,
22840-1361-02,895725,qh3sc3p,1,"Greer Laboratories, Inc.",Careless weed pollen extract 20000 UNT/mL Vial,Vial,INJECTABLE,200000,[PNU],BLA101833,AMARANTHUS PALMERI POLLEN,
61755-0027-01,2465254,qhpnwkz,1,"Regeneron Pharmaceuticals, Inc.",Imdevimab 120 mg/mL Vial,Vial,INJECTABLE,300,mg,,IMDEVIMAB,
65044-5128-03,967053,qhx1qb6,1,Jubilant HollisterStier LLC,Cladosporium cladosporioides extract 100 mg/mL Vial,Vial,INJECTABLE,3000,mg,BLA103888,CLADOSPORIUM CLADOSPORIOIDES,
50242-0245-01,2382609,qj5wvgc,1,"Genentech, Inc.",15 mL hyaluronidase-zzxf 2000 UNT/mL / pertuzumab-zzxf 80 mg/mL / trastuzumab-zzxf 40 mg/mL Vial [Phesgo],Vial,INJECTABLE,30000; 1200; 600,U; mg; mg,BLA761170,HYALURONIDASE (HUMAN RECOMBINANT); PERTUZUMAB; TRASTUZUMAB,
50242-0245-86,2382609,qj5wvgc,1,"Genentech, Inc.",15 mL hyaluronidase-zzxf 2000 UNT/mL / pertuzumab-zzxf 80 mg/mL / trastuzumab-zzxf 40 mg/mL Vial [Phesgo],Vial,INJECTABLE,30000; 1200; 600,U; mg; mg,BLA761170,HYALURONIDASE (HUMAN RECOMBINANT); PERTUZUMAB; TRASTUZUMAB,
22840-3410-02,852297,qj7weqh,1,"Greer Laboratories, Inc.",White oak pollen extract 50 mg/mL Vial,Vial,INJECTABLE,500,mg,BLA101833,QUERCUS ALBA POLLEN,
22840-5482-02,852297,qj7weqh,1,"Greer Laboratories, Inc.",White oak pollen extract 50 mg/mL Vial,Vial,INJECTABLE,500,mg,BLA101833,QUERCUS ALBA POLLEN,
00268-8105-05,967532,qjz88j1,1,"ALK-Abello, Inc.",Rhodotorula mucilaginosa allergenic extract 50 mg/mL Vial,Vial,INJECTABLE,275,mg,BLA103753,RHODOTORULA MUCILAGINOSA,
22840-1216-01,867348,qk5834d,1,"Greer Laboratories, Inc.",Johnson grass pollen extract 1000 UNT/mL Vial,Vial,INJECTABLE,5000,[PNU],BLA101833,SORGHUM HALEPENSE POLLEN,
